盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/11,,,,,,0,0,0,0,0,0,0,3.21,0
2016,2017,2017/06/16,,,,,,0,0,0,0,0,0,0,2.59,0
2015,2016,2016/06/23,,,,,,0,0,0,0,0,0,0,1.96,0
2014,2015,2015/06/11,,,,,,0,0,0,0,0,0,0,2.78,0
2013,2014,2014/05/08,,,,,,0,0,0,0,0,0,0,4.65,0
2012,2013,2013/05/31,,,,,,0,0,0,0,0,0,0,3.09,0
2011,2012,2012/06/05,,,,,,0,0,0,0,0,0,0,2.86,0
2010,2011,2011/06/03,,,,,,0,0,0,0,0,0,0,4.11,0
2009,2010,2010/05/21,,,,,,0,0,0,0,0,0,0,5.15,0
2008,2009,2009/05/22,,,,,,0,0,0,0,0,0,0,3.69,0
2007,2008,2008/06/13,,,,,,0,0,0,0,0,0,0,3.69,0
2006,2007,2007/06/08,,,,,,0,0,0,0,0,0,0,6.14,0
2005,2006,2006/06/16,,,,,,0,0,0,0,0,0,0,3.53,0
2004,2005,2005/05/27,,,,,,0,0,0,0,0,0,0,5.16,0
2003,2004,2004/05/28,,,,,,0,0,0,0,0,0,0,5.54,0
2002,2003,2003/05/30,,,,,,0,0,0,0,0,0,0,6.53,0
2001,2002,2002/05/31,,,,,,0,0,0,0,0,0,0,8.43,0
2000,2001,,,,,,,0,0,0,0,0,0,0,6.35,0
1999,2000,2000/04/27,,,2000/07/05,,,0,0,0,0,1,1,1,14.6,6.83
1998,1999,1999/05/19,,,1999/07/26,,,0,0,0,1.6,1.4,3,3,28.4,10.55
1997,1998,1998/04/15,,,1998/05/13,53,,0,0,0,1.5,2,3.5,3.5,54.6,6.41
1996,1997,1997/04/28,,,,,,0,0,0,0,0,0,0,68.8,0
1995,1996,1996/08/30,,,,,,0,0,0,0,0,0,0,,
1994,1995,,,,,,,0,0,0,0,0,0,0,,
1993,1994,,,,,,,0.7,0,0.7,0,0.3,0.3,1,,
1992,1993,,,,,,,0,0,0,0,1,1,1,,
