盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/14,2018/07/20(即將除息),,2018/07/20(即將除權),,2018/08/13(即將發放),0,6.5,6.5,0,0.5,0.5,7,153.3,4.57
2016,2017,2017/06/16,2017/07/26,216,2017/08/10,194,,0.07,2.43,2.5,0,0.5,0.5,3,183.1,1.64
2015,2016,2016/05/09,,,,,,0,0,0,0,0,0,0,42.9,0
2014,2015,2015/05/12,,,,,,0,0,0,0,0,0,0,8.36,0
2013,2014,2014/06/24,,,,,,0,0,0,0,0,0,0,6.87,0
2012,2013,2013/05/03,,,,,,0,0,0,0,0,0,0,8.75,0
2011,2012,2012/05/25,,,,,,0,0,0,0,0,0,0,9.1,0
2010,2011,2011/05/25,,,,,,0,0,0,0,0,0,0,5.4,0
2009,2010,2010/06/25,,,,,,0,0,0,0,0,0,0,8.11,0
2008,2009,2009/06/26,,,,,,0,0,0,0,0,0,0,2.21,0
2007,2008,2008/06/27,,,,,,0,0,0,0,0,0,0,2.13,0
2006,2007,,,,,,,0,0,0,0,0,0,0,4.15,0
2005,2006,2006/04/12,,,,,,0,0,0,0,0,0,0,1.63,0
2004,2005,2005/06/27,,,,,,0,0,0,0,0,0,0,3.77,0
2003,2004,2004/05/27,,,,,,0,0,0,0,0,0,0,5.73,0
2002,2003,2003/06/27,,,,,,0,0,0,0,0,0,0,9.78,0
2001,2002,2002/06/26,,,2002/08/08,,,0,0,0,1.5,0,1.5,1.5,18.7,8.03
2000,2001,,,,,,,0,0,0,0,0,0,0,,
1999,2000,,,,,,,0,0,0,0,0,0,0,,
1998,1999,,,,,,,0,0,0,0,0,0,0,,
