盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/15,2018/07/30(即將除息),,,,2018/08/24(即將發放),3.4,0,3.4,0,0,0,3.4,57.3,5.94
2016,2017,2017/06/16,2017/07/31,73.8,,,2017/08/25,3.5,0,3.5,0,0,0,3.5,67.2,5.21
2015,2016,2016/06/24,2016/08/01,61.1,,,2016/08/26,3.8,0,3.8,0,0,0,3.8,58.7,6.47
2014,2015,2015/06/18,2015/07/29,60.8,,,2015/08/26,4,0,4,0,0,0,4,67,5.97
2013,2014,2014/06/19,2014/08/01,80.6,,,2014/09/01,3.8,0,3.8,0,0,0,3.8,79.3,4.79
2012,2013,2013/06/24,2013/08/01,65.8,,,,4,0,4,0,0,0,4,64.9,6.16
2011,2012,2012/06/22,2012/08/01,74.4,,,,4,0,4,0,0,0,4,73.6,5.43
2010,2011,2011/06/24,2011/08/01,67.4,,,,3.6,0,3.6,0,0,0,3.6,60.1,5.99
2009,2010,2010/06/18,2010/07/22,59.7,,,,3.68,0,3.68,0,0,0,3.68,58.5,6.3
2008,2009,2009/06/19,2009/07/30,64.2,2009/07/30,64.2,,3.5,0,3.5,0.1,0,0.1,3.6,54.8,6.56
2007,2008,2008/06/13,2008/07/29,44.3,2008/07/29,44.3,,3.5,0,3.5,0.3,0,0.3,3.8,42.5,8.93
2006,2007,2007/06/15,2007/08/08,49,2007/08/08,49,,2.5,0,2.5,0.2,0,0.2,2.7,51.8,5.21
2005,2006,2006/06/14,2006/08/03,44.3,2006/08/03,44.3,,2.49,0,2.49,0.2,0,0.2,2.68,50.9,5.27
2004,2005,2005/06/13,2005/08/03,55.8,2005/08/03,55.8,,2.5,0,2.5,0.5,0,0.5,3,54.1,5.55
2003,2004,2004/06/15,2004/07/30,52.5,2004/07/30,52.5,,2.01,0,2.01,1,0,1,3.01,67.1,4.49
2002,2003,2003/06/09,2003/07/11,77.5,2003/07/11,77.5,,2,0,2,1,0,1,3,75.9,3.95
2001,2002,2002/06/03,2002/07/09,102.5,2002/07/09,102.5,,2.5,0,2.5,1.5,0,1.5,4,94.3,4.24
2000,2001,2001/06/20,2001/07/24,84.5,2001/07/24,84.5,,2,0,2,2.5,0,2.5,4.5,96.1,4.68
1999,2000,2000/05/03,2000/06/13,147,2000/06/13,147,,2,0,2,4,0,4,6,171.5,3.5
1998,1999,1999/04/28,1999/06/14,,1999/06/14,,,1.2,0,1.2,16.8,0,16.8,18,420.1,4.28
1997,1998,,,,,,,1,0,1,10,0,10,11,,
1996,1997,,,,,,,0.5,0,0.5,9,0,9,9.5,,
1995,1996,,,,,,,0.5,0,0.5,0,0,0,0.5,,
1994,1995,,,,,,,0.5,0,0.5,10,0,10,10.5,,
1993,1994,,,,,,,0.5,0,0.5,0,0,0,0.5,,
1992,1993,,,,,,,0.5,0,0.5,2.2,0,2.2,2.7,,
