盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/13,,,,,,0.5,0,0.5,0,0,0,0.5,18.9,2.65
2016,2017,2017/06/16,2017/08/03,19.45,,,2017/08/31,0.5,0,0.5,0,0,0,0.5,19.7,2.54
2015,2016,2016/06/17,2016/08/25,15.45,,,2016/09/23,0.31,0,0.31,0,0,0,0.31,15.9,1.97
2014,2015,2015/06/11,,,,,,0,0,0,0,0,0,0,21.7,0
2013,2014,2014/06/13,,,,,,0,0,0,0,0,0,0,32.8,0
2012,2013,2013/06/21,,,,,,0,0,0,0,0,0,0,22.2,0
2011,2012,2012/06/15,,,,,,0,0,0,0,0,0,0,25.8,0
2010,2011,2011/06/10,2011/07/06,45.7,,,,0.8,0,0.8,0,0,0,0.8,38.2,2.1
2009,2010,2010/06/09,2010/06/29,24.45,,,,0.3,0,0.3,0,0,0,0.3,23.9,1.26
2008,2009,2009/06/10,2009/07/07,8.08,,,,0.32,0,0.32,0,0,0,0.32,9.12,3.51
2007,2008,2008/06/13,2008/07/16,9.29,2008/07/16,9.29,,0.26,0,0.26,0.26,0.21,0.47,0.73,10,7.26
2006,2007,2007/06/15,2007/08/03,13.9,2007/08/03,13.9,,0.29,0,0.29,0.38,0.1,0.48,0.76,13,5.89
2005,2006,2006/06/15,2006/08/02,10.15,2006/08/02,10.15,,0.09,0,0.09,0.28,0.19,0.47,0.57,12,4.72
2004,2005,2005/06/10,2005/07/25,12.6,2005/07/25,12.6,,0.4,0,0.4,0.35,0.65,1,1.4,12.3,11.37
2003,2004,2004/06/11,2004/07/27,13.6,2004/07/27,13.6,,0.49,0,0.49,0.19,0.29,0.49,0.97,16,6.09
2002,2003,2003/06/06,2003/07/24,19.2,2003/07/24,19.2,,0.52,0,0.52,0.52,1.05,1.57,2.09,19,11.03
2001,2002,2002/05/20,,,,,,0.5,0,0.5,2.5,0.5,3,3.5,27.2,12.86
2000,2001,,,,,,,0,0,0,3,1,4,4,,
1999,2000,,,,,,,0,0,0,5,0,5,5,,
