盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/29,2018/07/26,30.1,,,2018/08/16,1.75,0,1.75,0,0,0,1.75,30.6,5.73
2016,2017,2017/06/22,2017/07/28,33.15,,,2017/08/17,2.28,0,2.28,0,0,0,2.28,32,7.11
2015,2016,2016/06/07,2016/07/06,25.05,,,2016/07/22,1.6,0,1.6,0,0,0,1.6,29.1,5.5
2014,2015,2015/06/18,2015/07/20,25.3,,,2015/08/06,2,0,2,0,0,0,2,27.4,7.3
2013,2014,2014/06/11,2014/07/17,30.4,2014/07/17,30.4,2014/08/27,1.5,0,1.5,0.3,0,0.3,1.8,32,5.63
2012,2013,2013/06/17,2013/07/15,25.5,2013/07/15,25.5,,1.5,0,1.5,0.3,0,0.3,1.8,27.2,6.62
2011,2012,2012/06/15,2012/08/14,23.7,2012/08/14,23.7,,1.2,0,1.2,0.3,0,0.3,1.5,25.2,5.95
2010,2011,2011/06/22,2011/08/11,22.65,2011/08/11,22.65,,0.6,0,0.6,0.3,0,0.3,0.9,21.6,4.17
2009,2010,2010/06/18,,,,,,0,0,0,0,0,0,0,14.3,0
2008,2009,2009/06/19,,,,,,0,0,0,0,0,0,0,8.25,0
2007,2008,2008/06/13,2008/08/04,8.9,2008/08/04,8.9,,0.3,0,0.3,0.5,0,0.5,0.8,10.2,7.87
2006,2007,2007/06/13,2007/09/04,13.55,2007/09/04,13.55,,0.3,0,0.3,0.3,0,0.3,0.6,15.8,3.8
2005,2006,2006/06/22,2006/08/09,16.45,2006/08/09,16.45,,0.6,0,0.6,1,0,1,1.6,18.6,8.63
2004,2005,2005/06/07,2005/07/19,25.5,2006/04/10,20.2,,0.6,0,0.6,0.8,0.2,1,1.6,28.2,5.67
2003,2004,2004/06/15,2004/07/13,21.9,2004/09/02,25.9,,0.47,0,0.47,0.28,0.19,0.46,0.93,22.8,4.09
2002,2003,2003/06/10,2003/09/01,14.95,2003/09/01,14.95,,0.4,0,0.4,0.4,0,0.4,0.81,16.3,4.95
2001,2002,2002/06/27,2002/09/09,18.1,2002/09/09,18.1,,0.25,0,0.25,1,0,1,1.25,23.8,5.26
2000,2001,2001/04/10,,,2001/05/05,,,0,0,0,1.25,0,1.25,1.25,,
1999,2000,2000/06/07,,,,,,0,0,0,0,0,0,0,,
1998,1999,,,,,,,0,0,0,0,0,0,0,,
