盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/28,,,,,,0,0,0,0,0,0,0,17.3,0
2016,2017,2017/06/21,,,,,,0,0,0,0,0,0,0,13,0
2015,2016,2016/06/23,2016/07/11,14.75,,,2016/08/05,0.5,0,0.5,0,0,0,0.5,14.6,3.43
2014,2015,2015/06/29,2015/07/20,14.35,,,2015/08/11,0.5,0,0.5,0,0,0,0.5,14.7,3.4
2013,2014,2014/06/26,2014/07/17,17.65,,,2014/08/08,0.5,0,0.5,0,0,0,0.5,17.8,2.82
2012,2013,2013/06/26,2013/07/17,19.05,,,,0.8,0,0.8,0,0,0,0.8,18.6,4.29
2011,2012,2012/06/13,2012/07/19,22,2012/07/19,22,,1,0,1,0.3,0,0.3,1.3,21.7,5.99
2010,2011,2011/06/13,2011/06/28,28.15,,,,1.8,0,1.8,0,0,0,1.8,26.4,6.82
2009,2010,2010/05/28,2010/07/29,27.1,2010/07/29,27.1,,1.1,0,1.1,0.73,0,0.73,1.83,27.4,6.68
2008,2009,2009/06/23,2009/09/03,31.7,2009/09/03,31.7,,1,0,1,0.1,0,0.1,1.1,30.2,3.64
2007,2008,,,,,,,0,0,0,0,0,0,0,19.6,0
2002,2003,,,,,,,0,0,0,0,0,0,0,,
