盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/05,2018/07/31(即將除息),,2018/07/31(即將除權),,2018/09/03(即將發放),0.45,0,0.45,0.25,0,0.25,0.7,10.3,6.82
2016,2017,2017/06/07,2017/08/01,9.68,2017/08/01,9.68,2017/09/04,0.55,0,0.55,0.17,0,0.17,0.72,9.72,7.41
2015,2016,2016/06/21,2016/08/24,8.8,2016/08/24,8.8,2016/10/05,0.5,0,0.5,0.17,0,0.17,0.67,9.12,7.35
2014,2015,2015/06/02,2015/08/25,8.87,2015/08/25,8.87,2015/10/07,0.25,0,0.25,0.64,0,0.64,0.89,10.2,8.7
2013,2014,2014/06/19,2014/08/28,10.2,2014/08/28,10.2,2014/10/09,0.19,0,0.19,0.59,0,0.59,0.78,10.5,7.41
2012,2013,2013/06/13,2013/09/11,10.35,2013/09/11,10.35,,0.1,0,0.1,0.72,0,0.72,0.82,10.8,7.67
2011,2012,2012/06/06,2012/09/05,9.45,2012/09/05,9.45,,0.05,0,0.05,0.38,0,0.38,0.43,9.46,4.55
2010,2011,2011/06/22,,,2011/09/01,10.7,,0,0,0,0.17,0.13,0.3,0.3,11.2,2.67
2009,2010,2010/06/15,,,,,,0,0,0,0,0,0,0,9.46,0
2008,2009,2009/06/19,2009/09/15,7.9,,,,0.1,0,0.1,0,0,0,0.1,7.52,1.4
2007,2008,2008/06/13,2008/10/03,8.34,2008/10/03,8.34,,0.4,0,0.4,0.52,0,0.52,0.92,11.5,7.98
2006,2007,2007/06/15,,,,,,0,0,0,0,0,0,0,12.6,0
2005,2006,2006/06/09,,,,,,0,0,0,0,0,0,0,6.58,0
2004,2005,2005/05/20,,,,,,0,0,0,0,0,0,0,9.46,0
2003,2004,2004/06/25,,,,,,0,0,0,0,0,0,0,9.73,0
2002,2003,2003/06/25,,,,,,0,0,0,0,0,0,0,5.72,0
2001,2002,2002/05/17,,,,,,0,0,0,0,0,0,0,5.02,0
2000,2001,2001/06/14,,,,,,0,0,0,0,0,0,0,3.99,0
1999,2000,,,,,,,0.27,0,0.27,0,0,0,0.27,6.44,4.19
1998,1999,1999/05/18,,,,,,0,0,0,0,0,0,0,12.4,0
1997,1998,1998/06/20,,,1998/11/19,26.7,,0,0,0,1.52,0.68,2.2,2.2,38.2,5.75
1996,1997,1997/05/08,,,1997/07/28,45,,0,0,0,1.5,1,2.5,2.5,51.8,4.82
1995,1996,1996/03/28,,,1996/07/03,54,,0,0,0,2,1,3,3,59.1,5.07
1994,1995,1995/06/10,,,1995/10/21,65.5,,0,0,0,2.4,0.1,2.5,2.5,84.9,2.94
1993,1994,1994/04/23,,,1994/08/06,112.5,,0,0,0,2.55,0.45,3,3,115.9,2.59
1992,1993,1993/06/05,,,1993/10/12,77,,0,0,0,2.7,0.6,3.3,3.3,103.6,3.19
1991,1992,1992/06/03,,,1992/11/24,84.5,,0.75,0,0.75,2.9,0.8,3.7,4.45,110.3,4.03
1990,1991,1991/06/28,,,1991/11/14,107,,0,0,0,3.3,0.1,3.4,3.4,185,1.84
1989,1990,1990/03/23,,,1991/03/26,184,,0,0,0,2.7,0.1,2.8,2.8,,
1988,1989,1989/03/23,1989/02/22,391,1989/06/14,434,,0.6,0,0.6,2,3,5,5.6,,
1987,1988,,,,,,,1,0,1,2.5,0,2.5,3.5,,
1986,1987,,,,,,,1,0,1,1.7,0.3,2,3,,
1985,1986,,,,,,,1.4,0,1.4,1,0,1,2.4,,
1984,1985,,,,,,,1.3,0,1.3,1.11,0,1.11,2.41,,
1983,1984,,,,,,,2.4,0,2.4,0,0,0,2.4,,
