盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/08,,,,,,0.45,0,0.45,0.4,0,0.4,0.85,17.2,4.94
2016,2017,2017/06/16,2017/08/09,16.8,2017/08/09,16.8,2017/09/06,0.42,0,0.42,0.5,0,0.5,0.92,17.2,5.36
2015,2016,2016/06/08,2016/08/10,16.1,2016/08/10,16.1,2016/09/07,0.35,0,0.35,0.6,0,0.6,0.95,16.4,5.79
2014,2015,2015/06/12,2015/08/12,16.1,2015/08/12,16.1,2015/09/07,0.2,0,0.2,0.7,0,0.7,0.9,17.2,5.22
2013,2014,2014/06/20,2014/08/06,17.85,2014/08/06,17.85,2014/09/03,0.6,0,0.6,0.2,0,0.2,0.8,18.3,4.38
2012,2013,2013/06/21,2013/08/21,15.55,2013/08/21,15.55,,0.1,0,0.1,0.7,0,0.7,0.8,17.1,4.68
2011,2012,2012/06/22,2012/08/16,15.2,2012/08/16,15.2,,0.2,0,0.2,0.7,0,0.7,0.9,16,5.61
2010,2011,2011/06/10,2011/07/28,22.65,2011/07/28,22.65,,0.28,0,0.28,0.9,0,0.9,1.18,21.6,5.47
2009,2010,2010/06/02,2010/07/15,15.95,,,,0.3,0,0.3,0,0,0,0.3,17.1,1.75
2008,2009,2009/06/19,2009/07/23,14.5,,,,0.6,0,0.6,0,0,0,0.6,13.7,4.39
2007,2008,2008/06/13,2008/07/17,16.8,,,,0.9,0,0.9,0,0,0,0.9,18.2,4.94
2006,2007,2007/06/15,2007/07/19,22.05,,,,1,0,1,0,0,0,1,20.5,4.88
2005,2006,2006/06/09,,,,,,0,0,0,0,0,0,0,20.3,0
2004,2005,2005/06/10,2005/07/12,17.25,,,,0.3,0,0.3,0,0,0,0.3,17.9,1.67
2003,2004,2004/06/11,,,,,,0,0,0,0,0,0,0,19.6,0
2002,2003,2003/06/06,,,,,,0,0,0,0,0,0,0,15.9,0
2001,2002,2002/05/24,2002/07/25,14.69,2002/07/25,14.69,,0.2,0,0.2,0.08,0.12,0.2,0.4,15.4,2.61
2000,2001,2001/05/18,2001/07/18,11.9,2001/07/18,11.9,,0.3,0,0.3,0.3,0,0.3,0.6,15.4,3.9
1999,2000,2000/06/03,2000/06/23,,,,,1,0,1,0.2,0.8,1,2,24.8,8.08
1998,1999,,,,,,,1,0,1,0.23,0.12,0.35,1.35,41.9,3.22
1997,1998,1998/10/17,1998/11/04,56,,,,1,0,1,0,0,0,1,70.3,1.42
1996,1997,,,,,,,1,0,1,4.63,0.37,5,6,124.8,4.81
1995,1996,1996/11/16,1996/12/03,155,,,,1,0,1,0,0,0,1,140.4,0.71
1994,1995,1995/10/28,1995/11/17,90.5,,,,1.2,0,1.2,2.55,0.45,3,4.2,118.1,3.56
1993,1994,1994/10/15,,,1995/04/15,120,,0,0,0,1.85,0.65,2.5,2.5,178,1.4
1992,1993,1993/12/01,,,,,,0,0,0,0,0,0,0,123.7,0
1991,1992,1992/11/23,,,1992/04/01,128,,1.5,0,1.5,4.65,0.85,5.5,7,122.5,5.72
1990,1991,1991/10/22,1991/11/16,197.5,,,,1.5,0,1.5,3.5,1,4.5,6,228.8,2.62
1989,1990,1990/09/27,1990/10/20,193.5,1990/12/18,213,,1.7,0,1.7,3.45,1.05,4.5,6.2,,
1988,1989,,,,,,,2.8,0,2.8,3.9,1.1,5,7.8,,
1986,1987,,,,,,,1.8,0,1.8,0,0,0,1.8,,
1985,1986,,,,,,,1.9,0,1.9,0,0,0,1.9,,
1984,1985,,,,,,,1.5,0,1.5,0,0,0,1.5,,
1983,1984,,,,,,,3,0,3,0,0,0,3,,
