盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/27,2018/07/13,14.85,,,2018/08/09(即將發放),0.6,0,0.6,0,0,0,0.6,18,3.33
2016,2017,2017/06/23,2017/07/10,20.55,,,2017/08/04,0.7,0,0.7,0,0,0,0.7,21.9,3.19
2015,2016,2016/06/29,2016/08/11,18.3,,,2016/09/07,1,0,1,0,0,0,1,19.4,5.15
2014,2015,2015/06/16,2015/07/03,24,,,2015/08/05,1,0,1,0,0,0,1,22.3,4.49
2013,2014,2014/06/27,2014/08/07,26.25,,,2014/09/05,1.1,0,1.1,0,0,0,1.1,26.8,4.11
2012,2013,2013/06/25,2013/08/08,24.95,,,,1.25,0,1.25,0,0,0,1.25,27.1,4.61
2011,2012,2012/06/22,2012/08/09,25.45,,,,1.5,0,1.5,0,0,0,1.5,27,5.56
2010,2011,2011/06/22,2011/08/04,30.2,,,,2.5,0,2.5,0,0,0,2.5,30.7,8.15
2009,2010,2010/06/29,2010/07/29,36,,,,3,0,3,0,0,0,3,38.3,7.83
2008,2009,2009/06/26,2009/08/19,36.5,,,,2.5,0,2.5,0,0,0,2.5,35.1,7.12
2007,2008,2008/06/20,2008/08/13,41.25,2008/08/13,41.25,,3.5,0,3.5,1.75,0,1.75,5.25,47,11.16
2006,2007,2007/06/28,2007/08/15,68.3,,,,5,0,5,0,0,0,5,56.6,8.83
2005,2006,2006/06/20,2006/08/18,33.7,2006/08/18,33.7,,3.2,0,3.2,2,0,2,5.2,35.9,14.47
2004,2005,2005/06/08,2005/08/09,35.4,,,,5,0,5,0,0,0,5,34.8,14.39
2003,2004,2004/05/18,2004/07/15,24.7,2004/07/15,24.7,,1,0,1,1.25,0,1.25,2.25,31.3,7.19
2002,2003,2003/06/12,2003/08/05,13.8,2003/08/05,13.8,,0.5,0,0.5,0,0.85,0.85,1.35,16.4,8.23
2001,2002,2002/05/28,2002/07/30,8.04,2002/07/30,8.04,,0.5,0,0.5,0,0.5,0.5,1,8.72,11.47
2000,2001,2001/05/23,2001/06/08,6.95,,,,0.8,0,0.8,0,0,0,0.8,6.89,11.61
1999,2000,2000/05/15,,,2000/08/16,8.85,,0,0,0,0.2,0.3,0.5,0.5,9.53,5.25
1998,1999,1999/05/14,,,1999/07/27,,,0,0,0,0.32,0.18,0.5,0.5,13.1,3.81
1997,1998,1998/05/15,,,1998/07/23,,,0,0,0,0.5,0.5,1,1,15.4,6.5
1996,1997,1997/05/16,1997/05/31,20.4,1997/07/15,18.95,,0.5,0,0.5,0,0.5,0.5,1,21.6,4.64
1995,1996,1996/05/25,1996/06/12,25,1996/07/23,23.4,,0.5,0,0.5,0,0.7,0.7,1.2,25.2,4.76
1994,1995,1995/05/05,,,1995/07/28,23.47,,0,0,0,0.5,1,1.5,1.5,31.2,4.81
1993,1994,1994/04/20,,,,,,0,0,0,0,0,0,0,36.6,0
1992,1993,1993/05/08,,,1993/08/05,31.3,,0,0,0,1,0.5,1.5,1.5,37.1,4.04
1991,1992,,,,,,,1,0,1,0,1,1,2,58.3,3.43
1990,1991,1991/04/17,,,1991/09/06,,,0,0,0,1,1.5,2.5,2.5,64.4,3.88
1989,1990,1990/04/14,1990/03/13,162,,,,1,0,1,0,1.35,1.35,2.35,,
