盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/12,2018/07/09,22.3,,,2018/07/31(即將發放),1.82,0,1.82,0,0,0,1.82,22.6,8.06
2016,2017,2017/06/13,2017/07/10,17.4,,,2017/07/28,1.23,0.27,1.5,0,0,0,1.5,18.5,8.12
2015,2016,2016/06/15,2016/07/07,17.1,,,2016/07/29,1.42,0.28,1.7,0,0,0,1.7,17.2,9.87
2014,2015,2015/06/10,2015/07/07,17.3,,,2015/07/30,1.54,0.16,1.7,0,0,0,1.7,17.2,9.86
2013,2014,2014/06/11,2014/07/08,17.9,,,,1,0,1,0,0,0,1,18,5.54
2012,2013,2013/06/13,2013/07/08,18.7,,,,1.3,0,1.3,0,0,0,1.3,18.8,6.92
2011,2012,2012/06/15,2012/07/17,19.8,,,,2.1,0,2.1,0,0,0,2.1,20.2,10.41
2010,2011,2011/06/09,2011/07/07,20.8,,,,1.6,0,1.6,0,0,0,1.6,20.3,7.88
2009,2010,2010/06/17,2010/08/04,20,,,,1.19,0,1.19,0,0,0,1.19,20.5,5.81
2008,2009,2009/06/10,2009/08/06,16.85,,,,0.8,0,0.8,0,0,0,0.8,14.9,5.36
2007,2008,2008/06/13,2008/07/28,15.7,,,,1.6,0,1.6,0,0,0,1.6,15,10.66
2006,2007,2007/06/15,2007/07/26,28,,,,1.72,0,1.72,0,0,0,1.72,23.1,7.47
2005,2006,2006/06/14,2006/08/01,19.65,2006/08/01,19.65,,1.31,0,1.31,0.3,0,0.3,1.62,21.6,7.48
2004,2005,2005/06/14,2005/08/15,17.6,2005/08/15,17.6,,1,0,1,0.5,0,0.5,1.5,18.4,8.16
2003,2004,2004/06/11,2004/08/19,19.6,2004/08/19,19.6,,1.12,0,1.12,0.56,0,0.56,1.68,23,7.32
2002,2003,2003/05/30,2003/07/22,28.2,2003/07/22,28.2,,0.7,0,0.7,0.8,0,0.8,1.5,27.4,5.47
2001,2002,2002/05/21,2002/09/10,29,2002/09/10,29,,0.8,0,0.8,1.2,0,1.2,2,37.4,5.34
2000,2001,2001/04/09,2001/06/05,45.18,2001/06/05,45.18,,0.5,0,0.5,3,0,3,3.5,52.6,6.66
1999,2000,2000/04/26,,,,,,0,0,0,3,0,3,3,62.2,4.83
1998,1999,1999/03/26,,,,,,0,0,0,3,0,3,3,,
1997,1998,,,,,,,0,0,0,0,0,0,0,,
