盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/05/30,,,,,,0,0,0,0,0,0,0,10,0
2016,2017,2017/05/26,,,,,,0,0,0,0,0,0,0,10.5,0
2015,2016,2016/05/27,,,,,,0,0,0,0,0,0,0,9.21,0
2014,2015,2015/05/28,,,,,,0,0,0,0,0,0,0,11.1,0
2013,2014,2014/06/23,,,,,,0,0,0,0,0,0,0,14.1,0
2012,2013,2013/06/18,,,,,,0,0,0,0,0,0,0,10.4,0
2011,2012,2012/06/18,2012/09/28,10,2012/09/28,10,,0.25,0,0.25,0.25,0,0.25,0.5,10.5,4.76
2010,2011,2011/06/22,2011/08/11,11.45,2011/08/11,11.45,,0.1,0,0.1,0.91,0,0.91,1.01,14.7,6.86
2009,2010,2010/05/26,2010/08/03,26.2,,,,2,0,2,0,0,0,2,26.8,7.47
2008,2009,2009/06/19,2009/08/24,25.3,,,,2,0,2,0,0,0,2,28,7.14
2007,2008,2008/06/19,2008/09/11,,2008/09/11,,,2,0,2,1,0,1,3,,
2006,2007,2007/06/21,2007/08/30,,2007/08/30,,,2,0,2,2,0,2,4,,
2005,2006,2006/06/30,2006/08/29,,2006/08/29,,,1,0,1,3,0,3,4,,
2004,2005,2005/06/10,,,2005/07/28,,,0,0,0,2.8,0,2.8,2.8,,
2003,2004,2004/06/25,,,,,,0,0,0,0,0.48,0.48,0.48,,
2002,2003,2003/06/23,,,,,,0,0,0,3,0,3,3,,
2001,2002,,,,,,,0,0,0,5,0,5,5,,
