盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/12,2018/07/04,139.5,,,2018/07/27(即將發放),3.75,0,3.75,0,0,0,3.75,134.6,2.79
2016,2017,2017/06/14,2017/07/04,144.5,,,2017/07/25,3.5,0,3.5,0,0,0,3.5,137.6,2.54
2015,2016,2016/06/23,2016/07/12,140.5,,,2016/08/03,3.2,0,3.2,0,0,0,3.2,140.1,2.28
2014,2015,2015/06/11,2015/07/07,104,,,2015/07/31,2.1,0,2.1,0,0,0,2.1,90.6,2.32
2013,2014,2014/06/12,2014/09/03,52.2,2014/09/03,52.2,2014/10/09,1.19,0.1,1.29,0,0.3,0.3,1.59,52.5,3.03
2012,2013,2013/09/27,2013/11/07,41.85,2013/11/07,41.85,,0.22,0,0.22,0.52,0,0.52,0.74,33,2.25
2011,2012,2012/06/06,,,,,,0,0,0,0,0,0,0,16.1,0
2010,2011,2011/05/30,,,,,,0,0,0,0,0,0,0,13.7,0
2009,2010,2010/06/29,,,,,,0,0,0,0,0,0,0,14.8,0
2008,2009,2009/06/16,,,,,,0,0,0,0,0,0,0,10.4,0
2007,2008,2008/06/25,2008/09/09,25.2,2008/09/09,25.2,,1.34,0,1.34,0.21,0.64,0.85,2.19,29.3,7.47
2006,2007,2007/05/23,2007/07/13,44.15,2007/07/13,44.15,,1,0,1,1.15,0.35,1.5,2.5,45.2,5.53
2005,2006,2006/05/17,2006/07/26,40.45,2006/07/26,40.45,,1,0,1,1.35,0,1.35,2.35,45,5.22
2004,2005,2005/06/22,,,2005/08/12,29.85,,0,0,0,1.01,0,1.01,1.01,32.1,3.15
2003,2004,2004/04/28,2004/06/23,19.7,2004/06/23,19.7,,0.4,0,0.4,0.8,0,0.8,1.2,21.6,5.55
2002,2003,2003/06/06,,,2003/07/16,20.1,,0,0,0,0.8,0,0.8,0.8,21.5,3.72
2001,2002,2002/06/28,,,2002/08/13,12.4,,0,0,0,0.5,0,0.5,0.5,16.5,3.03
2000,2001,2001/05/11,,,2001/07/25,8.15,,0,0,0,0.8,0.2,1,1,8.83,11.33
1999,2000,2000/05/18,,,2000/07/10,23,,0,0,0,0.5,0.5,1,1,15.9,6.29
1998,1999,1999/06/16,,,,,,0,0,0,1,0.5,1.5,1.5,,
1997,1998,,,,,,,0,0,0,0,0,0,0,,
