盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/05/30,2018/06/14,74.9,,,2018/07/11,3,0,3,0,0,0,3,55.8,5.38
2016,2017,2017/05/26,2017/06/13,38.6,,,2017/07/13,3,0,3,0,0,0,3,40,7.49
2015,2016,2016/06/03,2016/06/21,43.3,,,2016/07/15,4,0,4,0,0,0,4,43.1,9.28
2014,2015,2015/06/02,2015/06/17,67.3,,,2015/07/15,4.3,0,4.3,0,0,0,4.3,56.4,7.62
2013,2014,2014/06/06,2014/07/01,47.6,,,,3.3,0,3.3,0,0,0,3.3,49.8,6.63
2012,2013,2013/06/13,2013/07/23,39.9,2013/07/23,39.9,,3.7,0,3.7,0.6,0,0.6,4.3,45,9.56
2011,2012,2012/06/06,2012/07/11,43.25,2012/07/11,43.25,,2.7,0,2.7,0.3,0,0.3,3,44,6.81
2010,2011,2011/06/09,2011/07/19,40.65,2011/07/19,40.65,,2.3,0,2.3,0.7,0,0.7,3,43.1,6.96
2009,2010,2010/06/18,2010/07/21,44.3,2010/07/21,44.3,,0.5,0,0.5,0.5,0,0.5,1,42.8,2.33
2008,2009,2009/06/19,2009/09/15,24.9,2009/09/15,24.9,,1,0,1,0.2,0,0.2,1.2,22.7,5.29
2007,2008,2008/06/13,2008/08/06,28.4,2008/08/06,28.4,,1.2,0,1.2,1.8,0,1.8,3,34.1,8.79
2006,2007,2007/06/15,2007/08/29,60.5,2007/08/29,60.5,,1.2,0,1.2,1.8,0,1.8,3,50.4,5.95
2005,2006,2006/06/09,2006/08/29,38.2,2006/08/29,38.2,,1,0,1,1.5,0,1.5,2.5,39.6,6.32
2004,2005,2005/06/14,2005/08/30,24.35,2005/08/30,24.35,,1,0,1,2,0,2,3,30,9.99
2003,2004,2004/06/15,2004/09/16,46.1,2004/09/16,46.1,,0.2,0,0.2,1.5,0,1.5,1.7,37.4,4.55
2002,2003,2003/06/23,2003/09/16,29.1,2003/09/16,29.1,,0.3,0,0.3,2,0,2,2.3,30.9,7.44
2001,2002,2002/05/04,,,2002/06/05,41.3,,0,0,0,1.95,0.05,2,2,31.3,6.38
2000,2001,2001/04/28,,,2001/09/26,23.6,,0,0,0,2.85,0.15,3,3,,
1999,2000,2000/06/03,,,2000/08/10,,,0,0,0,1.6,0.4,2,2,,
1998,1999,,,,,,,0,0,0,4.08,0.92,5,5,,
1997,1998,,,,,,,0,0,0,0,0,0,0,,
