盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/11,,,,,,0,0,0,0,0,0,0,10,0
2016,2017,2017/06/15,,,,,,0,0,0,0,0,0,0,8.2,0
2015,2016,2016/06/15,,,2016/08/10,7.93,,0,0,0,0.2,0,0.2,0.2,8.16,2.45
2014,2015,2015/06/15,,,,,,0,0,0,0,0,0,0,9.21,0
2013,2014,2014/06/12,,,2014/08/27,9.62,,0,0,0,0.49,0,0.49,0.49,9.75,5.03
2012,2013,2013/09/10,,,2013/10/17,10.4,,0,0,0,0.85,0,0.85,0.85,10.5,8.09
2011,2012,2012/06/18,,,2012/08/21,9.12,,0,0,0,0.4,0,0.4,0.4,9.14,4.38
2010,2011,2011/06/09,,,2011/08/18,8.69,,0,0,0,0.5,0,0.5,0.5,9.62,5.2
2009,2010,2010/06/14,,,,,,0,0,0,0,0,0,0,11,0
2008,2009,2009/06/16,,,,,,0,0,0,0,0,0,0,7.61,0
2007,2008,2008/06/13,,,,,,0,0,0,0,0,0,0,5.72,0
2006,2007,2007/06/15,,,,,,0,0,0,0,0,0,0,4.11,0
2005,2006,,,,,,,0,0,0,0,0,0,0,2,0
2004,2005,2005/06/17,,,,,,0,0,0,0,0,0,0,2.76,0
2003,2004,2004/06/15,,,,,,0,0,0,0,0,0,0,6.73,0
2002,2003,2003/06/25,,,,,,0,0,0,0,0,0,0,4.02,0
2001,2002,2002/06/13,,,,,,0,0,0,0,0,0,0,6.91,0
2000,2001,,,,,,,0,0,0,0,0,0,0,8.45,0
1999,2000,,,,,,,0,0,0,0,0,0,0,4.63,0
1998,1999,,,,,,,0,0,0,0,0.6,0.6,0.6,7.8,7.69
1997,1998,1998/06/22,,,1998/09/17,16.9,,0,0,0,0.1,0.7,0.8,0.8,17.2,4.66
1996,1997,,,,,,,0,0,0,0,0,0,0,17.6,0
1995,1996,,,,,,,0,0,0,0,0,0,0,15.6,0
1994,1995,,,,,,,0,0,0,0.6,1,1.6,1.6,23,6.96
1993,1994,1994/04/20,,,1994/08/25,34.6,,0,0,0,0.8,0.2,1,1,38.8,2.58
1992,1993,,,,,,,0,0,0,1.2,0.8,2,2,58.1,3.44
1991,1992,1992/05/31,,,1992/08/31,,,0,0,0,1.5,0,1.5,1.5,,
1990,1991,1991/05/29,,,1991/08/20,,,0,0,0,1,0,1,1,,
1989,1990,1990/04/20,,,1990/10/20,,,0,0,0,1,1.25,2.25,2.25,,
1988,1989,,,,,,,0,0,0,1,0,1,1,,
