盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/25,,,,,,0,0,0,0,0,0,0,15.2,0
2016,2017,2017/06/20,2017/08/24,14.95,2017/08/24,14.95,2017/10/05,0.15,0,0.15,0.4,0,0.4,0.55,15.3,3.6
2015,2016,2016/06/20,2016/08/24,16.65,2016/08/24,16.65,2016/09/27,0.12,0,0.12,0.4,0,0.4,0.52,16.4,3.17
2014,2015,2015/06/12,2015/08/13,14.75,2015/08/13,14.75,2015/09/21,0.15,0,0.15,0.5,0,0.5,0.65,15.6,4.15
2013,2014,2014/06/13,2014/08/21,17.3,2014/08/21,17.3,2014/10/14,0.1,0,0.1,0.3,0,0.3,0.4,17.6,2.27
2012,2013,2013/06/11,2013/08/22,18.65,2013/08/22,18.65,,0.2,0,0.2,0.6,0,0.6,0.8,19.4,4.13
2011,2012,2012/06/12,2012/08/23,18.95,2012/08/23,18.95,,0.3,0,0.3,0.6,0,0.6,0.9,20.2,4.46
2010,2011,2011/06/17,2011/08/29,22.45,2011/08/29,22.45,,0.21,0,0.21,0.6,0,0.6,0.81,25.3,3.22
2009,2010,2010/06/25,2010/08/24,29.85,2010/08/24,29.85,,0.15,0,0.15,0.6,0,0.6,0.75,28.8,2.61
2008,2009,2009/06/10,,,2009/08/26,24.15,,0,0,0,0.35,0,0.35,0.35,28.1,1.25
2007,2008,2008/04/15,,,2008/06/19,32.85,,0,0,0,0.35,0.25,0.6,0.6,27,2.22
2006,2007,2007/04/12,,,,,,0,0,0,0,0,0,0,34.2,0
2005,2006,2006/04/18,,,,,,0,0,0,0,0,0,0,31.8,0
2004,2005,,,,,,,0,0,0,0,0,0,0,22.9,0
2003,2004,2004/06/15,,,,,,0,0,0,0,0,0,0,11,0
2002,2003,2003/06/03,,,,,,0,0,0,0,0,0,0,7.75,0
2001,2002,2002/06/18,,,,,,0,0,0,0,0,0,0,8.14,0
2000,2001,2001/06/26,,,,,,0,0,0,0,0,0,0,8.74,0
1999,2000,2000/05/10,,,2000/07/14,15.01,,0,0,0,0,1.19,1.19,1.19,16.1,7.41
1998,1999,1999/05/07,,,1999/07/13,27,,0,0,0,0,1.44,1.44,1.44,27.7,5.18
1997,1998,1998/04/22,,,1998/06/10,55,,0,0,0,0.5,1.5,2,2,55.6,3.6
1996,1997,1997/04/09,,,1997/05/21,70.5,,0,0,0,0.85,1.65,2.5,2.5,71.1,3.52
1995,1996,1996/05/07,,,1996/06/26,69.5,,0,0,0,0.61,2.89,3.5,3.5,74.1,4.72
1994,1995,1995/04/15,,,1995/06/30,82.5,,0,0,0,0,1.6,1.6,1.6,87.7,1.82
1993,1994,,,,1993/08/21,118,,0,0,0,0,1,1,1,127,0.79
1992,1993,1993/04/13,,,1993/08/21,118,,0,0,0,0,0.8,0.8,0.8,135.1,0.59
1991,1992,1992/06/22,,,1992/12/11,152,,0,0,0,1,1,2,2,208.3,0.96
1990,1991,1991/06/20,,,1991/12/10,172,,0,0,0,1.4,0.6,2,2,273.4,0.73
1989,1990,1990/06/04,,,1991/05/18,317,,0,0,0,0,5.5,5.5,5.5,,
1988,1989,,,,,,,0,0,0,0,1,1,1,,
1987,1988,,,,,,,0,0,0,0,0.7,0.7,0.7,,
