盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/22,2018/07/25(即將除息),,,,2018/08/17(即將發放),1.5,0,1.5,0,0,0,1.5,31.4,4.78
2016,2017,2017/06/22,2017/07/25,31.85,,,2017/08/17,2,0,2,0,0,0,2,32.3,6.19
2015,2016,2016/06/20,2016/07/28,32.45,,,2016/08/19,1.5,0,1.5,0,0,0,1.5,33,4.54
2014,2015,2015/06/22,2015/07/29,33.15,,,2015/08/20,1.2,0,1.2,0,0,0,1.2,35.1,3.42
2013,2014,2014/06/24,2014/07/29,32.3,,,2014/08/15,2,0,2,0,0,0,2,33.9,5.89
2012,2013,2013/06/25,2013/08/01,37.2,,,,2.5,0,2.5,0,0,0,2.5,36.7,6.8
2011,2012,2012/06/22,2012/07/19,36.4,,,,0.6,0,0.6,0,0,0,0.6,36.4,1.65
2010,2011,2011/06/22,2011/07/21,29.55,,,,0.5,0,0.5,0,0,0,0.5,27.8,1.8
2009,2010,2010/06/15,2010/07/19,22.2,,,,0.45,0,0.45,0,0,0,0.45,23.8,1.89
2008,2009,2009/06/16,2009/07/15,16.25,,,,0.3,0,0.3,0,0,0,0.3,15.1,1.99
2007,2008,2008/06/13,2008/07/23,12.95,,,,0.27,0,0.27,0,0,0,0.27,13.6,1.99
2006,2007,2007/06/15,2007/07/19,19.25,,,,0.2,0,0.2,0,0,0,0.2,15,1.33
2005,2006,2006/06/14,2006/07/12,13.95,,,,0.25,0,0.25,0,0,0,0.25,12.4,2.01
2004,2005,2005/06/20,2005/07/14,9.73,,,,0.2,0,0.2,0,0,0,0.2,9.61,2.08
2003,2004,2004/06/28,2004/07/22,9.9,,,,0.4,0,0.4,0,0,0,0.4,11,3.63
2002,2003,2003/06/23,2003/07/17,9.9,,,,0.4,0,0.4,0,0,0,0.4,10.3,3.88
2001,2002,2002/06/24,2002/07/18,11.1,,,,0.4,0,0.4,0,0,0,0.4,11,3.63
2000,2001,2001/05/30,2001/07/19,11.85,2001/07/19,11.85,,0.4,0,0.4,0.2,0,0.2,0.6,12.9,4.67
1999,2000,2000/05/31,2000/07/18,19,2000/07/18,19,,0.5,0,0.5,0,0.5,0.5,1,20.1,4.99
1998,1999,1999/06/02,1999/07/21,26.1,1999/07/21,26.1,,0.6,0,0.6,0.36,0.5,0.86,1.46,25.2,5.79
1997,1998,1998/05/20,1998/06/13,,1998/07/07,,,0.3,0,0.3,0.54,0.5,1.04,1.34,,
1996,1997,,,,,,,0.5,0,0.5,0.5,0.5,1,1.5,,
1995,1996,,,,,,,0.6,0,0.6,0,0.45,0.45,1.05,,
1994,1995,,,,,,,1.2,0,1.2,0,0.47,0.47,1.67,,
1993,1994,,,,,,,1.2,0,1.2,0,0.5,0.5,1.7,,
1992,1993,,,,,,,1.2,0,1.2,1,0.53,1.53,2.73,,
1991,1992,,,,,,,1.2,0,1.2,1.3,0.51,1.81,3.01,,
1990,1991,,,,,,,1.3,0,1.3,1.61,0.62,2.23,3.53,,
1989,1990,,,,,,,0,0,0,1.36,1.49,2.85,2.85,,
1986,1987,,,,,,,0,0,0,0.2,0.4,0.6,0.6,,
1985,1986,,,,,,,0,0,0,0.2,0.28,0.48,0.48,,
1984,1985,,,,,,,0,0,0,0.1,0.4,0.5,0.5,,
1983,1984,,,,,,,0,0,0,0.5,0.4,0.9,0.9,,
1982,1983,,,,,,,0,0,0,0.1,0.38,0.48,0.48,,
1981,1982,,,,,,,0,0,0,0.45,0.89,1.34,1.34,,
1980,1981,,,,,,,0,0,0,0.9,0,0.9,0.9,,
1979,1980,,,,,,,0,0,0,1.53,4.78,6.31,6.31,,
1978,1979,,,,,,,0,0,0,1.26,0.55,1.81,1.81,,
1977,1978,,,,,,,0,0,0,1,0,1,1,,
1976,1977,,,,,,,0,0,0,0.81,0,0.81,0.81,,
1975,1976,,,,,,,0,0,0,0.88,0,0.88,0.88,,
1974,1975,,,,,,,0,0,0,2,1.06,3.06,3.06,,
1973,1974,,,,,,,0,0,0,2.5,0,2.5,2.5,,
1972,1973,,,,,,,0,0,0,0.9,0,0.9,0.9,,
1971,1972,,,,,,,0,0,0,2.2,0,2.2,2.2,,
1970,1971,,,,,,,0,0,0,3.63,0,3.63,3.63,,
1969,1970,,,,,,,0,0,0,3.75,0,3.75,3.75,,
