盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/08,,,,,,0.35,0,0.35,0.15,0,0.15,0.5,11.6,4.31
2016,2017,2017/06/16,2017/07/27,8.02,,,2017/08/18,0.2,0,0.2,0,0,0,0.2,8.73,2.34
2015,2016,2016/06/08,,,,,,0,0,0,0,0,0,0,6.74,0
2014,2015,2015/06/12,2015/08/18,8.22,2015/08/18,8.22,2015/09/21,0.1,0,0.1,0.41,0,0.41,0.51,8.6,5.93
2013,2014,2014/06/06,2014/09/24,9.39,2014/09/24,9.39,2014/10/28,0.06,0,0.06,0.54,0,0.54,0.6,9.51,6.34
2012,2013,2013/06/14,2013/09/10,9.76,2013/06/14,10,,0.03,0,0.03,0.26,0,0.26,0.29,9.73,3
2011,2012,2012/06/15,,,,,,0,0,0,0,0,0,0,8.6,0
2010,2011,2011/06/10,,,,,,0,0,0,0,0,0,0,11.2,0
2009,2010,2010/06/18,,,,,,0,0,0,0,0,0,0,11.8,0
2008,2009,2009/06/19,,,,,,0,0,0,0,0,0,0,11.9,0
2007,2008,2008/06/13,2008/08/21,15.95,2008/08/21,15.95,,0.5,0,0.5,0.5,0,0.5,1,18.2,5.51
2006,2007,2007/06/15,2007/08/17,29.9,2007/08/17,29.9,,0.97,0,0.97,0.29,0,0.29,1.26,31.8,3.97
2005,2006,2006/06/09,2006/08/08,31.3,2006/08/08,31.3,,0.63,0,0.63,0.63,0,0.63,1.27,30.5,4.14
2004,2005,2005/06/10,2005/07/08,30.25,2005/08/16,29.6,,0.65,0,0.65,0.65,0,0.65,1.3,29.5,4.4
2003,2004,2004/06/11,2004/07/27,19.7,2004/07/27,19.7,,0.31,0,0.31,0.72,0,0.72,1.03,28,3.67
2002,2003,2003/06/06,,,,,,0,0,0,0,0,0,0,14,0
