盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/21,2018/08/29(即將除息),,,,2018/09/21(即將發放),0.98,0.02,1,0,0,0,1,19.2,5.19
2016,2017,2017/06/22,,,,,,0,0,0,0,0,0,0,13.3,0
2015,2016,2016/06/28,,,,,,0,0,0,0,0,0,0,10.4,0
2014,2015,2015/06/25,2015/09/09,10.45,2015/09/09,10.45,2015/10/23,1.4,0,1.4,0.1,0,0.1,1.5,14.8,10.14
2013,2014,2014/06/27,2014/09/12,20.7,,,2014/10/09,0.11,0,0.11,0,0,0,0.11,19.5,0.55
2012,2013,2013/06/18,,,,,,0,0,0,0,0,0,0,12.3,0
2011,2012,2012/06/18,2012/09/07,14.8,2012/09/07,14.8,,0.15,0,0.15,0.1,0,0.1,0.25,16,1.56
2010,2011,2011/06/22,2011/09/08,16.1,2011/09/08,16.1,,0.8,0,0.8,0.2,0,0.2,1,25.5,3.92
2009,2010,2010/04/30,2010/07/30,41.1,2010/07/30,41.1,,0.68,0,0.68,0.29,0,0.29,0.97,36.2,2.68
2008,2009,2009/06/10,2009/08/20,26.8,2009/08/20,26.8,,0.6,0,0.6,0.4,0,0.4,1,25.5,3.93
2007,2008,2008/06/13,2008/08/14,35.55,2008/08/14,35.55,,1,0,1,0.5,0,0.5,1.5,27.7,5.42
2006,2007,2007/06/08,2007/08/16,41.75,2007/08/16,41.75,,0.5,0,0.5,0.8,0,0.8,1.3,41.2,3.16
2005,2006,2006/06/12,2006/09/07,32.2,2006/09/07,32.2,,0.29,0,0.29,0.87,0,0.87,1.16,35,3.33
2004,2005,2005/06/15,2005/09/08,22,2005/09/08,22,,1,0,1,0.2,0.3,0.5,1.5,29.9,5.01
2003,2004,2004/06/23,2004/09/02,31.6,2004/09/02,31.6,,1.49,0,1.49,1.98,0,1.98,3.47,41.9,8.28
2002,2003,2003/06/17,2003/08/20,48.6,2003/08/20,48.6,,0.2,0,0.2,2,0.5,2.5,2.7,52.7,5.12
2001,2002,,2002/09/24,41.1,2002/09/24,41.1,,0.17,0,0.17,1.1,0.42,1.52,1.69,52,3.24
2000,2001,2001/05/17,,,2001/07/20,,,0,0,0,1.5,0,1.5,1.5,,
1998,1999,,,,,,,0,0,0,0,0,0,0,,
