盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/15,,,,,,0,0,0,0,0,0,0,11,0
2016,2017,2017/06/12,2017/08/24,12.45,,,2017/09/14,0.06,0,0.06,0,0,0,0.06,13.8,0.43
2015,2016,2016/06/21,2016/08/30,18.65,,,2016/09/26,0.2,0,0.2,0,0,0,0.2,19,1.05
2014,2015,2015/06/02,,,,,,0,0,0,0,0,0,0,27.1,0
2013,2014,2014/06/18,2014/07/17,52,,,2014/08/08,0.5,0,0.5,0,0,0,0.5,35.1,1.42
2012,2013,2013/06/28,,,,,,0,0,0,0,0,0,0,19.2,0
2011,2012,2012/06/22,,,,,,0,0,0,0,0,0,0,9.22,0
2010,2011,2011/06/22,,,,,,0,0,0,0,0,0,0,8.59,0
2009,2010,2010/06/22,,,,,,0,0,0,0,0,0,0,11.4,0
2008,2009,2009/06/19,,,,,,0,0,0,0,0,0,0,7.06,0
2007,2008,2008/06/19,,,,,,0,0,0,0,0,0,0,6.93,0
2006,2007,2007/06/13,,,,,,0,0,0,0,0,0,0,10.5,0
2005,2006,2006/06/09,,,,,,0,0,0,0,0,0,0,6.61,0
2004,2005,2005/06/14,,,2005/08/16,6.69,,0,0,0,0,0.3,0.3,0.3,6.64,4.52
2003,2004,,,,,,,0,0,0,0,0,0,0,10,0
2002,2003,2003/06/30,2003/08/29,11,,,,0.6,0,0.6,0,0,0,0.6,12.1,4.98
2001,2002,2002/05/08,,,,,,0.15,0,0.15,0.75,0,0.75,0.9,25.8,3.49
2000,2001,2001/06/14,2001/08/21,,2001/08/21,,,0.3,0,0.3,1.35,0.6,1.95,2.25,40.7,5.53
1999,2000,2000/05/09,,,,,,0,0,0,2.5,1.7,4.2,4.2,112.8,3.72
1998,1999,1999/06/09,1999/06/29,,1999/07/16,,,1,0,1,1.5,1.7,3.2,4.2,75.5,5.56
1997,1998,1998/05/08,,,1998/06/17,,,0,0,0,2.64,2.16,4.8,4.8,108.6,4.42
1996,1997,,,,,,,0,0,0,1.7,0,1.7,1.7,82.3,2.07
1995,1996,1996/06/23,1996/07/25,,1996/07/25,,,0.5,0,0.5,1,0,1,1.5,38.7,3.87
1994,1995,1995/06/24,1995/08/25,,1995/08/25,,,0.5,0,0.5,1,0,1,1.5,,
1993,1994,,,,,,,0.5,0,0.5,1,0,1,1.5,,
1992,1993,,,,,,,0.5,0,0.5,1,0,1,1.5,,
