盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/05,2018/06/21,68.8,2018/07/19(即將除權),,,4.45,0,4.45,0.05,0,0.05,4.5,73,6.17
2016,2017,2017/06/07,2017/06/22,76.8,2017/07/12,76.7,,4.25,0,4.25,0.05,0,0.05,4.3,76.3,5.64
2015,2016,2016/06/08,2016/06/27,70,2016/07/21,79.1,,4.3,0,4.3,0.05,0,0.05,4.35,75.6,5.75
2014,2015,2015/06/17,2015/07/06,81,2015/08/11,80.6,,4.65,0,4.65,0.05,0,0.05,4.7,82.4,5.7
2013,2014,2014/05/30,2014/06/18,80.8,2014/07/09,84.5,,4.6,0,4.6,0.05,0,0.05,4.65,83.4,5.58
2012,2013,2013/06/11,2013/06/28,78.2,2013/07/12,77,,4.1,0,4.1,0.1,0,0.1,4.2,76.1,5.52
2011,2012,2012/06/12,2012/06/28,53.8,2012/07/11,54.2,,4,0,4,0.35,0,0.35,4.35,60.2,7.23
2010,2011,2011/06/10,2011/06/28,53.8,2011/07/07,54.6,,4,0,4,0.35,0,0.35,4.35,53.4,8.15
2009,2010,2010/06/09,2010/07/16,71.2,2010/07/16,71.2,,3.5,0,3.5,0.5,0,0.5,4,73.3,5.45
2008,2009,2009/06/10,2009/07/28,72,2009/07/28,72,,2.47,0,2.47,0.49,0,0.49,2.96,61.4,4.82
2007,2008,2008/06/13,2008/07/24,51.9,2008/07/24,51.9,,3.5,0,3.5,0.7,0,0.7,4.2,50.1,8.39
2006,2007,2007/06/13,2007/07/12,69.5,2007/07/12,69.5,,2,0,2,1,0,1,3,58.9,5.09
2005,2006,2006/06/09,2006/07/11,30.4,2006/07/11,30.4,,1,0,1,0.5,0,0.5,1.5,35.7,4.2
2004,2005,,2005/07/12,29.3,2005/07/12,29.3,,1,0,1,1,0,1,2,28.9,6.93
2003,2004,2004/05/18,2004/06/10,45.2,2004/06/10,45.2,,2,0,2,2,0,2,4,52.6,7.6
2002,2003,2003/06/09,2003/07/08,56.5,2003/07/08,56.5,,1.6,0,1.6,1.6,0,1.6,3.2,55.9,5.72
2001,2002,2002/05/30,,,2002/06/28,,,0,0,0,1.1,0,1.1,1.1,54,2.04
2000,2001,,,,,,,0,0,0,0,0,0,0,26.2,0
1999,2000,,,,,,,0,0,0,0,0,0,0,22.9,0
1998,1999,1999/05/24,,,1999/07/05,,,0,0,0,2,0,2,2,28.8,6.94
1997,1998,1998/09/25,,,1998/10/06,,,0,0,0,1.8,0.2,2,2,,
1996,1997,,,,,,,0,0,0,0,0,0,0,,
1995,1996,,,,,,,0,0,0,0,0,0,0,,
1994,1995,,,,,,,0,0,0,0,0,0,0,,
1993,1994,,,,,,,0,0,0,0,0,0,0,,
1992,1993,,,,,,,0,0,0,0,0,0,0,,
1991,1992,,,,,,,0,0,0,1.2,0,1.2,1.2,,
