盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/20,2018/07/12,35.6,,,2018/08/03(即將發放),1.3,0,1.3,0,0,0,1.3,35.6,3.66
2016,2017,2017/06/13,2017/07/14,31.55,,,2017/08/09,1.8,0,1.8,0,0,0,1.8,33.3,5.4
2015,2016,2016/06/06,2016/06/29,31.1,,,2016/07/19,1.55,0,1.55,0,0,0,1.55,32,4.85
2014,2015,2015/06/24,2015/07/17,28.45,,,2015/08/07,1.8,0,1.8,0,0,0,1.8,30.3,5.94
2013,2014,2014/06/17,2014/07/17,32.8,2014/08/25,32.25,,1,0,1,0.5,0,0.5,1.5,35.6,4.21
2012,2013,2013/06/25,2013/07/22,32.8,2013/08/23,40.55,,0.7,0,0.7,0.5,0,0.5,1.2,32.6,3.68
2011,2012,2012/06/26,2012/07/23,20,,,,1.2,0,1.2,0,0,0,1.2,20.5,5.85
2010,2011,2011/06/28,2011/07/25,25.8,,,,1.5,0,1.5,0,0,0,1.5,22.9,6.56
2009,2010,2010/06/21,2010/07/07,18.6,2010/08/30,21.6,,0.9,0,0.9,0.5,0,0.5,1.4,21.2,6.59
2008,2009,2009/06/19,2009/07/07,11.1,,,,0.6,0,0.6,0,0,0,0.6,12.5,4.8
2007,2008,2008/05/30,2008/06/17,13,2008/08/05,11.35,,0.3,0,0.3,0.5,0,0.5,0.8,11.4,7.04
2006,2007,2007/05/30,2007/06/23,10.8,,,,0.5,0,0.5,0,0,0,0.5,13.1,3.83
2005,2006,2006/06/01,2006/06/20,7.95,,,,0.35,0,0.35,0,0,0,0.35,8.42,4.16
2004,2005,2005/05/25,2005/06/15,9.28,2005/08/04,9.06,,0.5,0,0.5,0.2,0,0.2,0.7,9.46,7.4
2003,2004,2004/05/24,2004/06/17,11.5,2004/07/22,10.2,,0.5,0,0.5,0.3,0,0.3,0.8,11,7.27
2002,2003,2003/05/28,2003/06/19,11,2003/07/10,10.9,,0.5,0,0.5,0.3,0,0.3,0.8,10.9,7.31
2001,2002,2002/05/29,2002/06/24,,,,,0.42,0,0.42,0,0,0,0.42,9.26,4.54
2000,2001,,,,,,,0.45,0,0.45,0,0,0,0.45,6.88,6.54
1999,2000,2000/06/30,2000/07/20,,2000/08/15,,,0.55,0,0.55,0,0.35,0.35,0.9,8.94,10.07
1998,1999,1999/06/24,1999/07/22,10.35,1999/08/12,,,0.55,0,0.55,0,0.45,0.45,1,11.1,9.01
1997,1998,1998/10/01,,,1998/11/10,,,0,0,0,0.6,0.4,1,1,17,5.87
1996,1997,1997/04/25,,,,,,0,0,0,1,0,1,1,25.7,3.9
1995,1996,1996/05/25,,,1996/09/06,,,0,0,0,1,0,1,1,19.7,5.08
1994,1995,1995/06/18,1995/07/29,,1995/08/23,,,0.15,0,0.15,1,0,1,1.15,,
1993,1994,,,,,,,0.3,0,0.3,1,0,1,1.3,,
1992,1993,,,,,,,0.5,0,0.5,1.52,0,1.52,2.02,,
