盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/26,,,,,,0,0,0,0,0,0,0,10.2,0
2016,2017,2017/06/22,,,,,,0,0,0,0,0,0,0,11.5,0
2015,2016,2016/06/24,,,,,,0,0,0,0,0,0,0,14,0
2014,2015,2015/06/23,2015/09/02,10.3,,,2015/09/30,0.29,0,0.29,0,0,0,0.29,13.6,2.14
2013,2014,2014/06/20,,,,,,0,0,0,0,0,0,0,20.8,0
2012,2013,2013/06/25,,,,,,0,0,0,0,0,0,0,18.5,0
2011,2012,2012/06/19,2012/07/25,14.4,,,,0.5,0.49,1,0,0,0,1,17.7,5.63
2010,2011,2011/06/24,2011/09/08,17.6,2011/09/08,17.6,,0.48,0,0.48,0,0.8,0.8,1.28,27.2,4.71
2009,2010,2010/06/25,2010/08/06,46.9,,,,1.28,0,1.28,0,0,0,1.28,46.5,2.76
2008,2009,2009/06/29,2009/08/21,17.2,2009/08/21,17.2,,1.2,0,1.2,0.35,0.3,0.65,1.85,19.9,9.3
2007,2008,,2008/08/08,13.25,2008/08/08,13.25,,0.85,0,0.85,0.1,0,0.1,0.95,16.9,5.62
2006,2007,2007/06/13,2007/07/26,,2007/07/26,,,1,0,1,1.3,0,1.3,2.3,23.7,9.71
2005,2006,,,,2006/08/18,,,0,0,0,2.3,0,2.3,2.3,,
