盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/11,,,,,,0,0,0,0,0,0,0,9.75,0
2016,2017,2017/06/12,,,,,,0,0,0,0,0,0,0,10.5,0
2015,2016,2016/06/14,,,,,,0,0,0,0,0,0,0,9.76,0
2014,2015,2015/06/18,,,,,,0,0,0,0,0,0,0,14,0
2013,2014,2014/06/25,,,,,,0,0,0,0,0,0,0,10.6,0
2012,2013,2013/06/17,,,,,,0,0,0,0,0,0,0,6.56,0
2011,2012,2012/06/19,,,,,,0,0,0,0,0,0,0,6.82,0
2010,2011,2011/06/15,2011/09/16,9.09,,,,0.15,0,0.15,0,0,0,0.15,10.9,1.38
2009,2010,2010/06/17,,,,,,0,0,0,0,0,0,0,11.5,0
2008,2009,2009/10/13,2009/11/17,11.9,2009/11/17,11.9,,0.04,0,0.04,0.3,0,0.3,0.34,10.8,3.16
2007,2008,2008/06/13,2008/08/04,14.7,2008/08/04,14.7,,0.1,0,0.1,0.8,0,0.8,0.9,16.4,5.48
2006,2007,2007/06/13,2007/07/02,24.2,,,,1.3,0,1.3,0,0,0,1.3,27.6,4.71
2005,2006,2006/06/09,2006/06/30,18.1,,,,1.2,0,1.2,0,0,0,1.2,20.3,5.91
2004,2005,2005/06/10,2005/08/02,14.85,2005/08/02,14.85,,0.49,0,0.49,0.49,0,0.49,0.97,15.1,6.43
2003,2004,2004/06/15,,,,,,0,0,0,0,0,0,0,14.4,0
2002,2003,2003/06/27,,,,,,0,0,0,0,0,0,0,10.7,0
2001,2002,2002/06/18,,,2002/08/31,,,0,0,0,0,0.5,0.5,0.5,10.9,4.59
2000,2001,2001/05/22,,,2001/07/19,,,0,0,0,1.4,0.5,1.9,1.9,17.9,10.61
1999,2000,2000/05/18,,,2000/06/27,49,,0,0,0,1.5,0.5,2,2,45,4.44
1998,1999,1999/05/28,,,1999/07/08,,,0,0,0,3,2,5,5,66.2,7.55
1997,1998,1998/04/15,,,,,,0,0,0,4,1,5,5,133.3,3.75
1996,1997,,,,,,,0,0,0,5.7,0,5.7,5.7,,
1995,1996,,,,,,,0,0,0,8.35,0,8.35,8.35,,
1994,1995,,,,,,,0,0,0,0,0,0,0,,
1993,1994,,,,,,,0,0,0,0,0,0,0,,
1992,1993,,,,,,,0,0,0,2.3,0,2.3,2.3,,
