盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/11,,,,,,0,0,0,0,0,0,0,8.15,0
2016,2017,2017/06/14,,,,,,0,0,0,0,0,0,0,9.47,0
2015,2016,2016/06/13,,,,,,0,0,0,0,0,0,0,9.72,0
2014,2015,2015/06/10,,,,,,0,0,0,0,0,0,0,9.96,0
2013,2014,2014/06/25,2014/07/11,18.65,,,2014/08/08,1.5,0,1.5,0,0,0,1.5,18.3,8.19
2012,2013,2013/06/13,2013/07/25,26.05,2013/07/25,26.05,,1.5,0,1.5,0.5,0,0.5,2,25.4,7.86
2011,2012,2012/06/13,2012/08/02,24.3,2012/08/02,24.3,,1.51,0,1.51,0.51,0,0.51,2.02,25.6,7.87
2010,2011,2011/06/10,2011/06/27,26.3,,,,1.81,0,1.81,0,0,0,1.81,26.3,6.88
2009,2010,2010/06/09,2010/07/28,29.75,2010/07/28,29.75,,1.19,0,1.19,0.79,0,0.79,1.99,31.7,6.27
2008,2009,2009/06/10,2009/08/03,33.45,2009/08/03,33.45,,0.99,0,0.99,0.49,0,0.49,1.48,30.5,4.86
2007,2008,2008/06/19,2008/08/04,20.92,2008/08/04,20.92,,1,0,1,1.2,0,1.2,2.2,23.9,9.19
2006,2007,2007/05/22,,,,,,0,0,0,0,0,0,0,41.8,0
2005,2006,2006/06/20,,,,,,0,0,0,0,0,0,0,22.8,0
2004,2005,2005/05/31,2005/07/14,20.91,2005/07/14,20.91,,0.99,0,0.99,1.19,0,1.19,2.18,27,8.09
2003,2004,2004/06/11,2004/08/12,40.1,2004/08/12,40.1,,0.49,0,0.49,1.78,0,1.78,2.27,58,3.92
2002,2003,2003/04/30,,,,,,0,0,0,0,0,0,0,35.4,0
2001,2002,2002/06/18,2002/08/16,26.2,2002/08/16,26.2,,0.5,0,0.5,1.5,1,2.5,3,34.1,8.8
2000,2001,2001/04/09,,,2001/05/05,,,0,0,0,1.9,0,1.9,1.9,,
1999,2000,2000/05/25,,,2000/07/16,,,0,0,0,8,0,8,8,,
