盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/08,2018/07/05,34,,,2018/08/01(即將發放),1.82,0,1.82,0,0,0,1.82,32.5,5.6
2016,2017,2017/06/02,2017/07/07,25.4,,,2017/08/04,1.51,0,1.51,0,0,0,1.51,26.4,5.71
2015,2016,2016/06/08,2016/07/14,22.85,,,2016/08/10,1.57,0,1.57,0,0,0,1.57,23.9,6.57
2014,2015,2015/06/10,2015/07/22,22.05,,,2015/08/18,1.07,0,1.07,0,0,0,1.07,23.1,4.62
2013,2014,2014/06/20,2014/07/24,24.3,,,2014/08/22,1,0,1,0,0,0,1,24.2,4.13
2012,2013,2013/06/14,2013/07/25,21.8,,,,1.2,0,1.2,0,0,0,1.2,22.1,5.44
2011,2012,2012/06/15,2012/08/06,19.8,,,,1.47,0,1.47,0,0,0,1.47,18.9,7.77
2010,2011,2011/06/10,2011/07/13,20.6,,,,1.5,0,1.5,0,0,0,1.5,21.1,7.11
2009,2010,2010/06/17,2010/07/20,28,,,,2.98,0,2.98,0,0,0,2.98,26.1,11.42
2008,2009,2009/06/16,,,,,,0,0,0,0,0,0,0,12.9,0
2007,2008,2008/06/13,2008/07/15,15.7,2008/09/09,14.8,,1,0,1,0.41,0.09,0.5,1.5,14.9,10.07
2006,2007,2007/06/15,2007/07/17,22.7,2007/08/28,18.6,,0.4,0,0.4,1,0.1,1.1,1.5,18.8,7.98
2005,2006,2006/06/20,2006/07/18,14,2006/08/22,12.75,,0.7,0,0.7,0.6,0.2,0.8,1.5,14.9,10.05
2004,2005,2005/06/10,2005/08/04,14.95,2005/08/04,14.95,,0.5,0,0.5,0.9,0.1,1,1.5,15.3,9.82
2003,2004,2004/06/11,2004/08/05,12.95,2004/08/05,12.95,,0.25,0,0.25,0.63,0.12,0.75,1,18.7,5.34
2002,2003,2003/05/30,,,,,,0,0,0,0,0,0,0,10.4,0
2001,2002,2002/05/22,2002/07/12,,,,,0.5,0,0.5,0.5,0,0.5,1,8.98,11.14
2000,2001,2001/06/20,2001/06/14,,2001/07/10,,,0.77,0,0.77,0.4,0.83,1.23,2,10.9,18.33
1999,2000,,,,,,,0,0,0,1,1,2,2,14.5,13.78
1998,1999,,,,,,,0,0,0,0.48,1.06,1.54,1.54,,
1997,1998,,,,,,,0,0,0,0,1,1,1,,
