盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/21,2018/08/21(即將除息),,,,2018/09/20(即將發放),20,1,21,0,0,0,21,258,8.14
2016,2017,2017/06/26,2017/08/23,261,,,2017/09/20,22,0,22,0,0,0,22,248.2,8.86
2015,2016,2016/06/30,2016/08/25,206,,,2016/09/30,12.5,0,12.5,0,0,0,12.5,210.8,5.93
2014,2015,2015/06/30,2015/08/27,230,,,2015/09/29,30,0,30,0,0,0,30,291.6,10.29
2013,2014,2014/06/23,2014/07/30,387,,,,19.47,0,19.47,0,0,0,19.47,354.5,5.49
2012,2013,2013/06/14,2013/07/04,257.5,,,,13.3,0,13.3,0,0,0,13.3,308.6,4.31
2011,2012,2012/06/13,2012/07/05,244,,,,10.2,0,10.2,0,0,0,10.2,222.6,4.58
2010,2011,2011/06/23,2011/07/14,135,,,,5.6,0,5.6,0,0,0,5.6,122.9,4.56
2009,2010,2010/06/21,,,,,,0,0,0,0,0,0,0,100.5,0
2008,2009,2009/06/22,,,,,,0,0,0,0,0,0,0,54.1,0
2007,2008,2008/06/20,2008/07/09,35.45,,,,1.7,0,1.7,0,0,0,1.7,38.5,4.42
2006,2007,2007/06/22,2007/07/11,79.9,,,,3.1,0,3.1,0,0,0,3.1,72.8,4.26
2005,2006,2006/06/16,2006/07/06,112.5,,,,7.3,0,7.3,0,0,0,7.3,109.8,6.65
2004,2005,2005/06/17,2005/07/11,103.5,,,,6.3,0,6.3,0,0,0,6.3,114.8,5.49
