盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/08,2018/07/04,13.65,,,2018/07/27(即將發放),0.71,0,0.71,0,0,0,0.71,14.8,4.81
2016,2017,2017/05/26,2017/06/28,14.8,,,2017/07/26,0.84,0,0.84,0,0,0,0.84,14.7,5.72
2015,2016,2016/06/02,2016/06/29,11.7,,,2016/07/27,0.83,0,0.83,0,0,0,0.83,12.3,6.73
2014,2015,2015/06/02,2015/07/02,11.1,,,2015/07/29,0.72,0,0.72,0,0,0,0.72,11.5,6.28
2013,2014,2014/05/20,2014/06/10,11.15,,,,0.7,0,0.7,0,0,0,0.7,11.4,6.12
2012,2013,2013/05/22,2013/06/10,11.25,,,,0.8,0,0.8,0,0,0,0.8,11.5,6.93
2011,2012,2012/06/15,2012/07/05,11.3,,,,1.5,0,1.5,0,0,0,1.5,11.3,13.24
2010,2011,2011/06/02,2011/07/01,10.55,,,,0.81,0,0.81,0,0,0,0.81,10.6,7.68
2009,2010,2010/06/18,2010/07/29,8.71,,,,0.86,0,0.86,0,0,0,0.86,9.2,9.35
2008,2009,2009/06/19,2009/07/30,9.56,,,,0.89,0,0.89,0,0,0,0.89,8.57,10.39
2007,2008,,,,,,,0,0,0,0,0,0,0,6.37,0
2006,2007,,,,,,,0,0,0,0,0,0,0,8.1,0
2005,2006,2006/06/09,2006/07/06,9.06,,,,0.88,0,0.88,0,0,0,0.88,9.43,9.33
2004,2005,2005/06/10,2005/07/07,10.2,,,,1.05,0,1.05,0,0,0,1.05,10.8,9.75
2003,2004,2004/06/11,2004/07/08,10.6,,,,1.03,0,1.03,0,0,0,1.03,10.8,9.55
2002,2003,2003/06/06,,,,,,0,0,0,0,0,0,0,9.36,0
2001,2002,2002/05/24,,,,,,0,0,0,0,0,0,0,7.37,0
2000,2001,2001/05/22,2001/06/12,6.48,,,,0.57,0,0.57,0,0,0,0.57,6.22,9.16
1999,2000,2000/05/18,2000/06/08,9.5,2000/08/08,9.3,,0.6,0,0.6,0.09,0.31,0.4,1,8.81,11.35
1998,1999,,,,,,,0,0,0,0.83,0.57,1.4,1.4,13.3,10.49
1997,1998,,,,,,,0,0,0,0.87,0.66,1.53,1.53,15.5,9.92
1996,1997,,,,,,,0,0,0,1.04,0.59,1.63,1.63,22.2,7.34
1995,1996,1996/04/30,,,1996/07/19,23.9,,0,0,0,1.45,0.35,1.8,1.8,29.6,6.07
1994,1995,1995/04/17,,,1995/07/04,,,0,0,0,1.75,0.25,2,2,35.2,5.68
1993,1994,1994/04/23,,,,,,0,0,0,0,0,0,0,40,0
1992,1993,1993/04/28,,,1993/08/09,,,0,0,0,2.19,0.28,2.47,2.47,,
1991,1992,1992/03/28,,,1992/08/08,,,0,0,0,3.26,0.04,3.31,3.31,,
