盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/07,2018/07/09,32.2,,,2018/08/01,1.2,0,1.2,0,0,0,1.2,33,3.63
2016,2017,2017/06/23,2017/07/18,31.2,,,2017/08/16,1.15,0,1.15,0,0,0,1.15,31.9,3.61
2015,2016,2016/06/27,2016/07/21,31.3,,,2016/08/12,1.2,0,1.2,0,0,0,1.2,31.5,3.81
2014,2015,2015/06/23,2015/07/27,31.35,,,2015/08/21,1.1,0,1.1,0,0,0,1.1,32.3,3.41
2013,2014,2014/06/12,2014/07/02,33.9,,,,1.2,0,1.2,0,0,0,1.2,33.7,3.56
2012,2013,2013/06/21,2013/07/11,32.45,,,,1.2,0,1.2,0,0,0,1.2,32.7,3.67
2011,2012,2012/06/13,2012/07/12,27.1,,,,1.2,0,1.2,0,0,0,1.2,29.2,4.1
2010,2011,2011/06/17,2011/07/07,27.45,,,,1.4,0,1.4,0,0,0,1.4,27.8,5.04
2009,2010,2010/06/17,2010/09/13,27.35,2010/09/13,27.35,,0.7,0,0.7,0.6,0,0.6,1.3,27.6,4.72
2008,2009,2009/06/19,2009/07/17,24.95,,,,1,0,1,0,0,0,1,24.5,4.09
2007,2008,2008/06/20,2008/07/15,23.1,,,,1.3,0,1.3,0,0,0,1.3,23.4,5.56
2006,2007,2007/06/22,2007/07/17,24.95,,,,1.3,0,1.3,0,0,0,1.3,22.2,5.87
2005,2006,2006/06/23,2006/09/05,18.6,2006/09/05,18.6,,0.55,0,0.55,0.55,0,0.55,1.1,19,5.79
2004,2005,,2005/07/06,17.75,,,,1.1,0,1.1,0,0,0,1.1,18.4,5.98
2003,2004,2004/06/18,2004/07/08,16.4,,,,1.13,0,1.13,0,0,0,1.13,16.9,6.67
2002,2003,,2003/07/17,14,,,,1,0,1,0,0,0,1,14.3,6.98
2001,2002,2002/06/21,2002/08/08,12.97,,,,0.93,0,0.93,0,0,0,0.93,12.6,7.39
2000,2001,,,,,,,1,0,1,0,0,0,1,13,7.71
1999,2000,,,,,,,0.5,0,0.5,1.05,0,1.05,1.55,18.7,8.28
1998,1999,,,,,,,0.8,0,0.8,0.8,0,0.8,1.6,25.1,6.37
1997,1998,1998/05/29,,,1998/08/15,,,0,0,0,1.75,0,1.75,1.75,35.4,4.94
1996,1997,1997/05/24,,,,,,0.5,0,0.5,1,0,1,1.5,39.3,3.81
1995,1996,1996/05/11,,,1996/07/20,,,0,0,0,1.5,0,1.5,1.5,35.5,4.22
1994,1995,1995/05/27,,,1995/07/24,,,0,0,0,1.5,0,1.5,1.5,34.4,4.35
1993,1994,1994/03/26,,,1994/07/19,,,0,0,0,1.5,0,1.5,1.5,48.7,3.08
1992,1993,1993/05/14,,,1993/11/25,,,0,0,0,1.5,0,1.5,1.5,,
