盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/13,,,,,,16.44,0,16.44,0,0,0,16.44,157.8,10.42
2016,2017,2017/06/14,2017/07/11,180.5,,,2017/08/09,8.88,0,8.88,0,0,0,8.88,188.4,4.71
2015,2016,2016/06/29,2016/08/05,95.3,,,2016/08/24,3.24,0,3.24,0,0,0,3.24,86.8,3.73
2014,2015,2015/06/12,2015/07/10,62,,,2015/07/31,4.8,0,4.8,0,0,0,4.8,70.9,6.78
2013,2014,2014/06/11,2014/07/24,156,2014/07/24,156,2014/08/20,3.7,0,3.7,0.5,0,0.5,4.2,153.4,2.74
2012,2013,2013/06/11,2013/07/22,60.3,2013/07/22,60.3,,2,0,2,0.6,0,0.6,2.6,73.1,3.56
2011,2012,2012/06/22,2012/07/31,38,2012/07/31,38,,1.51,0,1.51,0.5,0,0.5,2.01,42.5,4.73
2010,2011,2011/06/15,2011/07/04,41.05,,,,3.75,0,3.75,0,0,0,3.75,39.7,9.44
2009,2010,2010/06/14,2010/07/13,45.05,,,,3.26,0,3.26,0,0,0,3.26,53.7,6.07
2008,2009,2009/06/16,2009/07/09,30.4,,,,2.62,0,2.62,0,0,0,2.62,38,6.9
2007,2008,2008/06/13,2008/07/21,45.7,,,,4.28,0,4.28,0,0,0,4.28,55.6,7.7
2006,2007,2007/06/13,2007/07/31,109,2007/07/31,109,,2.98,0,2.98,0.99,0,0.99,3.97,111.4,3.57
2005,2006,2006/06/16,2006/07/26,106.5,2006/07/26,106.5,,2.48,0,2.48,0.82,0,0.82,3.3,105.1,3.14
2004,2005,2005/05/19,2005/07/05,83.5,,,,3.36,0,3.36,0,0,0,3.36,78.4,4.29
2003,2004,2004/05/20,2004/07/20,69.5,2004/07/20,69.5,,1.57,0,1.57,0.59,0,0.59,2.16,74.6,2.9
2002,2003,2003/05/30,2003/07/23,47,2003/07/23,47,,1,0,1,0.2,0,0.2,1.2,48,2.5
2001,2002,2002/05/27,2002/07/05,,2002/07/05,,,1.2,0,1.2,0.35,0.85,1.2,2.4,48.1,4.99
2000,2001,2001/05/03,2001/06/15,,2001/06/15,,,0.6,0,0.6,2.4,0,2.4,3,64.5,4.65
1999,2000,,,,,,,0,0,0,0.86,0.14,1,1,84.4,1.19
1998,1999,,,,,,,0,0,0,0.8,0.2,1,1,20.5,4.88
1997,1998,1998/03/25,,,1998/10/08,38,,0,0,0,2,0.5,2.5,2.5,40.5,6.17
1996,1997,1997/05/31,,,1997/07/01,,,0,0,0,1.1,0,1.1,1.1,,
1995,1996,,,,,,,0.4,0,0.4,0.7,0,0.7,1.1,,
1994,1995,,,,,,,0.5,0,0.5,1.35,0.65,2,2.5,,
1993,1994,,,,,,,0,0,0,0,0,0,0,,
1992,1993,,,,,,,0,0,0,1.65,1.39,3.04,3.04,,
1990,1991,,,,,,,0,0,0,0.81,2.23,3.04,3.04,,
1989,1990,,,,,,,0,0,0,1.5,0,1.5,1.5,,
