盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/12,2018/07/04,61.5,,,2018/07/27,3.4,1.1,4.5,0,0,0,4.5,66.2,6.79
2016,2017,2017/06/13,2017/07/04,68,,,2017/07/27,5,0,5,0,0,0,5,69.1,7.23
2015,2016,2016/06/08,2016/07/04,67,,,2016/07/29,5,0,5,0,0,0,5,67.2,7.44
2014,2015,2015/06/10,2015/07/07,73,,,2015/07/28,4.9,1.1,6,0,0,0,6,72.2,8.31
2013,2014,2014/06/12,2014/07/02,102,,,,3.9,1.75,5.65,0,0,0,5.65,92,6.14
2012,2013,2013/06/21,2013/07/11,81.1,,,,5.1,2,7.1,0,0,0,7.1,87.8,8.09
2011,2012,2012/06/12,2012/07/09,89.7,,,,3,4,7,0,0,0,7,99.6,7.03
2010,2011,2011/06/10,2011/07/05,117,,,,9,0,9,0,0,0,9,104.3,8.63
2009,2010,2010/06/04,2010/06/24,149,,,,7.32,0,7.32,0,0,0,7.32,151.6,4.83
2008,2009,2009/06/10,2009/07/23,164,2009/07/23,164,,6.3,0,6.3,0.2,0,0.2,6.5,138.9,4.68
2007,2008,2008/05/27,2008/06/25,152.81,2008/06/25,152.81,,7.47,0,7.47,1.24,0,1.24,8.71,150.6,5.79
2006,2007,2007/06/15,2007/07/18,366.04,2007/07/18,366.04,,5.5,0,5.5,1.5,0,1.5,7,286.2,2.45
2005,2006,2006/05/18,2006/07/04,182.2,2006/07/04,182.2,,5,0,5,3,0,3,8,216.5,3.7
2004,2005,2005/05/19,2005/07/04,75.95,2005/07/04,75.95,,1.25,0,1.25,1.25,0,1.25,2.5,95.6,2.61
2003,2004,2004/06/09,2004/10/05,,2004/10/05,,,0.28,0,0.28,0.5,0,0.5,0.78,34.6,2.26
2002,2003,2003/06/26,,,,,,0,0,0,0.4,0,0.4,0.4,,
