盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/15,2018/07/16,61.9,,,2018/07/27,2.5,2.5,5,0,0,0,5,62.9,7.95
2016,2017,2017/06/16,2017/07/13,58.8,,,2017/07/26,3.5,1.5,5,0,0,0,5,60.5,8.26
2015,2016,2016/06/17,2016/07/14,53.8,,,2016/07/27,2.5,2.5,5,0,0,0,5,53.9,9.27
2014,2015,2015/06/17,2015/07/13,57,,,2015/07/24,1.49,3.48,4.98,0,0,0,4.98,59.2,8.41
2013,2014,2014/06/20,2014/07/10,53.5,,,,3,0,3,0,0,0,3,58.8,5.11
2012,2013,2013/06/21,2013/07/10,35.1,,,,0,2,2,0,0,0,2,43.2,4.62
2011,2012,2012/06/15,2012/07/04,28.7,,,,0,2,2,0,0,0,2,31.4,6.38
2010,2011,2011/06/24,2011/07/12,38.1,,,,2.06,0,2.06,0,0,0,2.06,38.1,5.4
2009,2010,2010/06/18,2010/07/20,44.2,,,,2,0,2,0,0,0,2,44.4,4.5
2008,2009,2009/06/19,,,,,,0,0,0,0,0,0,0,30.7,0
2007,2008,2008/06/13,2008/07/04,24.6,,,,1,0,1,0,0,0,1,26.4,3.79
2006,2007,2007/06/13,2007/07/19,43,,,,1,0,1,0,0,0,1,38.2,2.62
2005,2006,2006/06/15,2006/07/20,29,2006/07/28,28.29,,2,0,2,0.25,0.25,0.5,2.5,30.9,8.08
2004,2005,2005/05/18,2005/07/05,32.03,2005/07/05,32.03,,0.75,0,0.75,0.75,0.5,1.25,2,36.1,5.54
2003,2004,2004/06/24,2004/08/03,29.3,2004/08/03,29.3,,2,0,2,0.17,0.83,1,3,46.2,6.49
2002,2003,2003/04/22,2003/06/19,55.5,2003/06/19,55.5,,1,0,1,2,1,3,4,62,6.45
2001,2002,2002/03/28,2002/10/28,,2002/10/28,,,1,0,1,1,0,1,2,,
2000,2001,2001/04/12,,,,,,0,0,0,0,0,0,0,,
1999,2000,2000/04/18,,,2000/05/31,,,0,0,0,0.5,1,1.5,1.5,,
1998,1999,,,,,,,0,0,0,0,9.6,9.6,9.6,,
1997,1998,,,,,,,0,0,0,0,0,0,0,,
