盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/13,2018/07/05,76.1,,,2018/08/10(即將發放),4.2,0,4.2,0,0,0,4.2,67,6.27
2016,2017,2017/06/15,2017/07/10,49,,,2017/08/11,3.5,1,4.5,0,0,0,4.5,55.6,8.09
2015,2016,2016/06/13,2016/06/30,47.35,,,2016/07/22,2.85,0,2.85,0,0,0,2.85,51.1,5.58
2014,2015,2015/06/12,2015/08/17,38.05,,,2015/09/04,2.58,0,2.58,0,0,0,2.58,40.3,6.41
2013,2014,2014/06/17,2014/08/07,33.65,,,2014/08/29,1.8,0,1.8,0,0,0,1.8,36.9,4.88
2012,2013,2013/06/10,2013/08/07,30,,,,1.5,0,1.5,0,0,0,1.5,30.4,4.93
2011,2012,2012/06/21,2012/07/25,21.55,,,,1.5,0,1.5,0,0,0,1.5,22.8,6.59
2010,2011,2011/06/09,2011/08/15,22.95,,,,1.03,0,1.03,0,0,0,1.03,25.7,3.99
2009,2010,2010/06/18,2010/08/10,33.3,,,,2.58,0,2.58,0,0,0,2.58,33.9,7.62
2008,2009,2009/06/10,2009/08/13,45.35,2009/08/13,45.35,,3.7,0,3.7,0.1,0,0.1,3.8,40.2,9.45
2007,2008,2008/06/11,2008/08/14,71.9,2008/08/14,71.9,,4.3,0,4.3,0.1,0,0.1,4.4,61.3,7.18
2006,2007,2007/06/11,2007/08/21,89,2007/08/21,89,,4,0,4,0.2,0,0.2,4.2,88.2,4.76
2005,2006,2006/06/14,2006/08/15,53.8,2006/08/15,53.8,,3,0,3,0.2,0,0.2,3.2,50.2,6.37
2004,2005,2005/06/14,2005/08/18,27.45,2005/08/18,27.45,,0.8,0,0.8,0.2,0,0.2,1,24.9,4.02
2003,2004,2004/06/15,2004/08/12,15.1,,,,1,0,1,0,0,0,1,16.4,6.11
2002,2003,2003/06/23,2003/08/13,18.2,,,,1,0,1,0,0,0,1,16.9,5.92
2001,2002,2002/06/24,,,,,,2,0,2,0,0,0,2,28.3,7.07
2000,2001,,,,,,,1.2,0,1.2,1,0.8,1.8,3,42.6,7.05
1999,2000,2000/04/24,,,2000/06/21,76.5,,0,0,0,3,0,3,3,74.9,4
1998,1999,1999/03/25,,,1999/09/18,,,0,0,0,1,0,1,1,,
1997,1998,1998/06/05,,,,,,0,0,0,0,0,0,0,,
