盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/27,2018/07/25(即將除息),,,,2018/08/16(即將發放),0,0.1,0.1,0,0,0,0.1,8.93,1.12
2016,2017,2017/06/27,,,,,,0,0,0,0,0,0,0,8.49,0
2015,2016,2016/06/24,2016/07/15,8.34,,,2016/08/05,0,0.2,0.2,0,0,0,0.2,8.89,2.25
2014,2015,2015/06/26,2015/07/22,12.1,,,2015/08/11,0.55,0,0.55,0,0,0,0.55,12.2,4.5
2013,2014,2014/06/24,2014/07/17,10.85,,,2014/08/06,0.35,0,0.35,0,0,0,0.35,9.76,3.59
2012,2013,2013/06/28,2013/07/26,8.42,,,,0,0.1,0.1,0,0,0,0.1,8.62,1.16
2011,2012,2012/06/22,2012/07/19,7.88,,,,0.47,0,0.47,0,0,0,0.47,9.35,5.03
2010,2011,2011/05/03,2011/06/27,13.85,2011/06/27,13.85,,0.7,0,0.7,0.8,0,0.8,1.5,14.3,10.47
2009,2010,2010/06/25,,,2010/08/03,10.75,,0,0,0,0,0.3,0.3,0.3,11.8,2.55
2008,2009,2009/06/26,,,,,,0,0,0,0,0,0,0,7.55,0
2007,2008,2008/06/13,2008/08/01,6.52,2008/08/01,6.52,,0.55,0,0.55,0,0.25,0.25,0.8,8.25,9.7
2006,2007,2007/06/15,2007/07/20,13.6,2007/07/20,13.6,,0.18,0,0.18,0,0.1,0.1,0.28,11.3,2.48
2005,2006,2006/06/09,,,2006/08/29,5.29,,0,0,0,0,0.1,0.1,0.1,5.82,1.72
2004,2005,2005/06/10,2005/07/20,7.26,2005/07/20,7.26,,0.5,0,0.5,0.05,0.1,0.15,0.65,7.46,8.71
2003,2004,2004/06/11,2004/07/19,8.25,2004/07/19,8.25,,0.25,0,0.25,0,0.25,0.25,0.5,10.1,4.94
2002,2003,2003/06/06,2003/07/14,8.8,2003/07/14,8.8,,0.2,0,0.2,0.05,0.25,0.3,0.5,10,4.98
2001,2002,2002/06/12,,,2002/08/06,10.1,,0,0,0,0,0.3,0.3,0.3,11,2.73
2000,2001,2001/06/13,,,,,,0,0,0,0,0,0,0,7.6,0
1999,2000,,,,,,,0,0,0,0.1,0.6,0.7,0.7,9.47,7.39
1998,1999,1999/05/27,,,1999/07/03,,,0,0,0,0.4,0.8,1.2,1.2,14.9,8.05
1997,1998,1998/04/28,,,1998/06/14,20,,0,0,0,1,1,2,2,22.7,8.82
1996,1997,,,,,,,0,0,0,0.8,1,1.8,1.8,30.8,5.85
1995,1996,,,,,,,0,0,0,0.5,1,1.5,1.5,26,5.77
1994,1995,,,,,,,0,0,0,1.2,0,1.2,1.2,33.3,3.61
1993,1994,1994/03/22,,,1994/07/31,,,0,0,0,1,0.7,1.7,1.7,45,3.77
1992,1993,1993/06/04,,,1993/09/17,,,0,0,0,1.3,0,1.3,1.3,,
