盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/22,2018/08/27(即將除息),,,,2018/09/21(即將發放),0.3,0,0.3,0,0,0,0.3,18.8,1.6
2016,2017,2017/06/16,2017/08/28,18.8,,,2017/09/22,0.3,0,0.3,0,0,0,0.3,20,1.5
2015,2016,2016/06/17,2016/08/12,19.5,,,2016/09/09,0.3,0,0.3,0,0,0,0.3,22.2,1.35
2014,2015,2015/06/26,2015/09/11,30.7,,,2015/10/14,0.39,0,0.39,0,0,0,0.39,35.8,1.09
2013,2014,2014/06/19,2014/09/12,66.8,,,2014/10/15,0.38,0,0.38,0,0,0,0.38,46.4,0.83
2012,2013,2013/06/28,2013/08/29,22.8,,,,0.2,0,0.2,0,0,0,0.2,21.2,0.94
2011,2012,2012/06/21,2012/09/17,17.65,2012/09/17,17.65,,0.2,0,0.2,0.5,0,0.5,0.7,19.8,3.53
2010,2011,2011/06/24,2011/09/15,21.95,,,,0.5,0,0.5,0,0,0,0.5,23.6,2.11
2009,2010,2010/06/18,2010/09/14,25.3,2010/09/14,25.3,,0.2,0,0.2,0.55,0,0.55,0.75,26,2.88
2008,2009,2009/06/19,2009/07/28,17.25,,,,0.2,0,0.2,0,0,0,0.2,18.9,1.06
2007,2008,2008/06/13,2008/07/23,24,,,,4,0,4,0,0,0,4,24.8,16.1
2006,2007,2007/06/15,2007/09/06,38.1,2007/09/06,38.1,,0.7,0,0.7,0.5,0,0.5,1.2,36,3.33
2005,2006,2006/06/14,2006/09/19,20,2006/09/19,20,,0.5,0,0.5,0.5,0,0.5,1,21.3,4.69
2004,2005,2005/06/23,2005/09/15,15.55,2005/09/15,15.55,,0.6,0,0.6,0.4,0,0.4,1,16.8,5.95
2003,2004,2004/06/15,2004/09/17,22.5,2004/09/17,22.5,,0.6,0,0.6,0.6,0,0.6,1.2,24.3,4.94
2002,2003,2003/06/06,2003/10/16,24.2,2003/10/16,24.2,,0.75,0,0.75,0.75,0,0.75,1.5,27,5.55
2001,2002,2002/05/17,2002/09/20,31.7,2002/09/20,31.7,,0.5,0,0.5,0.5,0,0.5,1,31.6,3.17
2000,2001,2001/04/24,2001/05/31,28.8,2001/05/31,28.8,,0.2,0,0.2,2.3,0.1,2.4,2.6,32.5,7.99
1999,2000,2000/06/07,,,,,,0.5,0,0.5,2,0.5,2.5,3,,
1998,1999,1999/06/07,,,,,,0,0,0,1.6,0.2,1.8,1.8,,
1997,1998,,,,,,,0,0,0,3,0.25,3.25,3.25,,
