盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/08,2018/06/28,16.1,,,2018/07/27(即將發放),1.2,0,1.2,0,0,0,1.2,16.5,7.27
2016,2017,2017/06/16,2017/07/18,18.4,,,2017/08/16,1.5,0,1.5,0,0,0,1.5,18.5,8.09
2015,2016,2016/06/08,,,,,,0,0,0,0,0,0,0,14.6,0
2014,2015,2015/06/09,2015/07/07,15.9,,,2015/08/05,1,0,1,0,0,0,1,15.8,6.32
2013,2014,2014/06/06,2014/07/08,16.95,,,,1,0,1,0,0,0,1,17.2,5.81
2012,2013,2013/06/14,2013/07/02,18,,,,1,0,1,0,0,0,1,19.1,5.24
2011,2012,2012/06/15,2012/07/03,12.65,,,,1,0,1,0,0,0,1,13,7.67
2010,2011,2011/06/10,2011/07/12,15.5,,,,0.5,0,0.5,0,0,0,0.5,14,3.57
2009,2010,2010/06/18,2010/07/08,11.4,,,,0.5,0,0.5,0,0,0,0.5,14.5,3.46
2008,2009,2009/06/19,,,,,,0,0,0,0,0,0,0,11.8,0
2007,2008,2008/06/13,2008/07/03,15.65,,,,0.5,0,0.5,0,0,0,0.5,15.8,3.17
2006,2007,2007/06/22,2007/07/10,20.65,,,,0.75,0,0.75,0,0,0,0.75,18.2,4.11
2005,2006,2006/06/14,,,,,,0,0,0,0,0,0,0,19.9,0
2004,2005,2005/06/10,,,,,,0,0,0,0,0,0,0,14.6,0
2003,2004,2004/05/14,2004/07/01,18,,,,0.17,0,0.17,0,0,0,0.17,17.7,0.96
2002,2003,2003/05/22,,,2003/08/05,9.2,,0,0,0,0.41,0.16,0.57,0.57,10.3,5.53
2001,2002,2002/05/16,,,,,,0,0,0,0,0,0,0,8.36,0
2000,2001,2001/05/24,2001/06/13,7.05,,,,0.5,0,0.5,0,0,0,0.5,7.86,6.36
1999,2000,2000/05/19,2000/06/08,10.05,,,,0.5,0,0.5,0,0,0,0.5,10,5
1998,1999,1999/05/19,1999/06/08,17.1,1999/07/02,,,0.5,0,0.5,0.3,0.2,0.5,1,16,6.25
1997,1998,1998/05/22,1998/06/09,24.4,1998/07/03,23.6,,1,0,1,0,0.5,0.5,1.5,25.8,5.8
1996,1997,,,,,,,1,0,1,0.6,0,0.6,1.6,44.2,3.62
1995,1996,1996/05/24,1996/06/08,48.9,1996/07/04,46.8,,1,0,1,1,0,1,2,43.9,4.56
1994,1995,1995/05/26,1995/06/12,34.5,1995/07/06,28.1,,0.5,0,0.5,1.71,0.29,2,2.5,34.6,7.24
1993,1994,,,,,,,0,0,0,1.5,1,2.5,2.5,49.7,5.03
1992,1993,1993/05/14,1993/05/28,50.5,,,,1.2,0,1.2,0.8,1.2,2,3.2,47.2,6.77
1991,1992,1992/05/22,1992/06/04,70.5,1992/07/20,50.5,,1.5,0,1.5,1,1.5,2.5,4,62.4,6.41
1990,1991,1991/05/17,1991/05/30,105.5,1991/07/16,77.5,,1,0,1,4,0,4,5,83.6,5.98
1989,1990,1990/05/25,1990/04/24,112,1990/11/09,60.7,,1.5,0,1.5,1.5,0,1.5,3,,
1988,1989,,,,,,,1.5,0,1.5,1.5,0,1.5,3,,
1987,1988,,,,,,,1.3,0,1.3,1.5,0,1.5,2.8,,
1986,1987,,,,,,,1.5,0,1.5,1,0,1,2.5,,
1985,1986,,,,,,,1.4,0,1.4,1,0,1,2.4,,
1984,1985,,,,,,,1.3,0,1.3,1.2,0,1.2,2.5,,
1983,1984,,,,,,,2.5,0,2.5,0,0.3,0.3,2.8,,
