盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/11,,,,,,0,0,0,0,0,0,0,33.9,0
2016,2017,2017/06/14,2017/08/15,28.85,,,2017/09/08,0.5,0,0.5,0,0,0,0.5,33.5,1.49
2015,2016,2016/06/13,,,,,,0,0,0,0,0,0,0,18,0
2014,2015,2015/06/15,,,,,,0,0,0,0,0,0,0,18.4,0
2013,2014,2014/06/17,2014/07/25,28.65,,,2014/09/04,0.6,0,0.6,0,0,0,0.6,26.2,2.29
2012,2013,2013/06/19,2013/07/05,29.75,,,,1.6,0,1.6,0,0,0,1.6,32.7,4.89
2011,2012,2012/06/18,2012/07/27,41.25,,,,1.2,0,1.2,0,0,0,1.2,41.1,2.92
2010,2011,2011/06/15,2011/08/01,44.5,,,,1,0,1,0,0,0,1,43.9,2.28
2009,2010,2010/06/18,,,,,,0,0,0,0,0,0,0,31.2,0
2008,2009,2009/06/12,,,,,,0,0,0,0,0,0,0,16.8,0
2007,2008,2008/06/13,2008/07/29,19.2,2008/07/29,19.2,,1.1,0,1.1,0.1,0,0.1,1.2,21.5,5.58
2006,2007,2007/06/15,2007/08/03,44.65,2007/08/03,44.65,,2.4,0,2.4,0.1,0,0.1,2.5,45.4,5.5
2005,2006,2006/06/09,2006/07/27,59.7,2006/07/27,59.7,,3,0,3,1,0,1,4,68.2,5.86
2004,2005,2005/06/10,2005/07/25,76.5,2005/07/25,76.5,,1.3,0,1.3,3,0,3,4.3,92.7,4.64
2003,2004,2004/04/30,2004/06/10,95.5,2004/06/10,95.5,,1,0,1,3,0,3,4,111.5,3.59
2002,2003,2003/06/20,2003/07/30,113.5,2003/07/30,113.5,,1,0,1,3,0,3,4,112.5,3.56
2001,2002,2002/06/21,2002/08/15,,2002/08/15,,,0.5,0,0.5,3,0,3,3.5,93.5,3.74
2000,2001,,,,,,,0,0,0,2.89,0,2.89,2.89,,
1999,2000,,,,,,,0,0,0,0,0,0,0,,
