盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/11,2018/07/23(即將除息),,,,2018/08/08(即將發放),2.3,0.28,2.58,0,0,0,2.58,45.4,5.68
2016,2017,2017/06/20,2017/08/03,44.75,,,2017/08/31,1,0.57,1.57,0,0,0,1.57,42.6,3.68
2015,2016,2016/06/08,2016/09/08,39.05,,,2016/10/07,1.61,0.43,2.03,0,0,0,2.03,37,5.5
2014,2015,2015/06/02,2015/07/23,35.35,,,2015/08/28,3.08,0.58,3.66,0,0,0,3.66,43,8.51
2013,2014,2014/06/24,2014/07/16,51.9,,,,2.12,1.41,3.53,0,0,0,3.53,52,6.79
2012,2013,2013/06/13,2013/07/10,60.6,,,,2.42,0.58,3,0,0,0,3,57.2,5.25
2011,2012,2012/06/12,2012/07/20,46.7,,,,0.94,0.1,1.04,0,0,0,1.04,42.8,2.44
2010,2011,2011/06/09,2011/07/07,28.15,,,,1.55,0,1.55,0,0,0,1.55,34.3,4.52
2009,2010,2010/06/09,2010/07/07,45.7,,,,0.9,0,0.9,0,0,0,0.9,47.4,1.9
2008,2009,2009/06/10,2009/08/10,44.75,2009/08/10,44.75,,0.36,0,0.36,0.1,0,0.1,0.46,44.3,1.05
2007,2008,2008/06/13,2008/07/17,34.3,,,,1,0,1,0,0,0,1,39,2.56
2006,2007,2007/06/11,2007/07/19,67.4,,,,0.41,0,0.41,0,0,0,0.41,53.5,0.77
2005,2006,2006/06/12,2006/09/14,12.65,2006/09/14,12.65,,0.44,0,0.44,0.11,0,0.11,0.55,15.9,3.48
2004,2005,2005/06/13,2005/09/14,12.7,2005/09/14,12.7,,1.03,0,1.03,0.2,0,0.2,1.23,15.3,8.06
2003,2004,2004/06/01,2004/09/02,22.7,2004/09/02,22.7,,1.39,0,1.39,0.32,0,0.32,1.71,25.5,6.72
2002,2003,2003/06/03,2003/07/11,28,,,,1.24,0,1.24,0,0,0,1.24,27.3,4.52
2001,2002,2002/06/26,2002/08/08,26.57,2002/08/08,26.57,,1.03,0,1.03,1.03,0,1.03,2.05,35.5,5.79
2000,2001,2001/06/20,2001/08/21,46.2,2001/08/21,46.2,,0.5,0,0.5,3,0,3,3.5,58.6,5.97
1999,2000,2000/03/30,2000/06/03,128.5,2000/06/03,128.5,,0.5,0,0.5,3,0,3,3.5,118.5,2.95
1998,1999,1999/06/23,1999/09/15,,1999/09/15,,,1,0,1,1,0,1,2,,
1997,1998,,,,,,,0,0,0,3,0,3,3,,
