盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/12,,,,,,0,0,0,0,0,0,0,14.7,0
2016,2017,2017/06/13,2017/08/24,17.4,,,2017/09/22,1.7,0,1.7,0,0,0,1.7,19.5,8.73
2015,2016,2016/06/07,2016/07/13,21.2,,,2016/08/10,1.5,0.3,1.8,0,0,0,1.8,20.6,8.73
2014,2015,2015/06/17,2015/08/04,15.55,,,2015/09/01,0.9,0.7,1.6,0,0,0,1.6,16.6,9.62
2013,2014,2014/06/11,2014/08/11,19.8,,,2014/09/02,1.51,0.7,2.21,0,0,0,2.21,19.6,11.29
2012,2013,2013/06/18,2013/07/25,22.5,,,,1.94,0.55,2.49,0,0,0,2.49,21.6,11.55
2011,2012,2012/06/18,2012/08/09,21.45,,,,1.6,0.4,2,0,0,0,2,22.8,8.76
2010,2011,2011/06/24,2011/08/25,16.5,2011/08/25,16.5,,1.98,0,1.98,0.08,0.18,0.26,2.24,21.7,10.3
2009,2010,2010/06/18,2010/08/12,28.5,2010/08/12,28.5,,1.98,0,1.98,0.49,0,0.49,2.47,30.2,8.18
2008,2009,2009/06/16,2009/08/21,19.2,2009/08/21,19.2,,0.8,0,0.8,0.6,0,0.6,1.4,21.9,6.39
2007,2008,2008/06/13,2008/08/14,19.45,2008/08/14,19.45,,0.78,0,0.78,1.81,0,1.81,2.59,20.8,12.45
2006,2007,2007/06/13,2007/08/17,42.8,2007/08/17,42.8,,0.72,0,0.72,0.72,0,0.72,1.45,38.7,3.75
2005,2006,2006/06/15,,,,,,0,0,0,0,0,0,0,22.3,0
2004,2005,2005/06/14,2005/09/29,9.5,2005/09/29,9.5,,0.55,0,0.55,0.1,0,0.1,0.65,14.1,4.65
2003,2004,2004/06/25,2004/09/15,16.8,2004/09/15,16.8,,1.03,0,1.03,0.21,0.82,1.03,2.06,23.1,8.91
2002,2003,2003/06/10,2003/08/06,34.1,2003/08/06,34.1,,0.8,0,0.8,0.8,1,1.8,2.6,33.3,7.81
2001,2002,2002/05/07,2002/08/12,46.72,2002/08/12,46.72,,0.6,0,0.6,2,1,3,3.6,56.4,6.38
2000,2001,2001/05/15,2001/06/26,37.1,2001/06/26,37.1,,1,0,1,1,1,2,3,38.9,7.71
1999,2000,2000/05/15,,,,,,0,0,0,1.5,1.5,3,3,60.7,4.94
1998,1999,1999/05/10,,,,,,0,0,0,2,3,5,5,61.5,8.13
1997,1998,1998/06/18,,,,,,0,0,0,1.2,1,2.2,2.2,,
