盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/15,2018/07/16,27.45,,,2018/08/16,0.79,0.2,0.99,0,0,0,0.99,26.8,3.69
2016,2017,2017/06/08,2017/07/20,27.1,,,2017/08/18,1.46,0,1.46,0,0,0,1.46,26.5,5.51
2015,2016,2016/06/14,2016/07/26,17.85,,,2016/08/19,0.6,0,0.6,0,0,0,0.6,18.8,3.19
2014,2015,2015/06/15,2015/07/16,17.35,,,2015/08/14,0.2,0.3,0.5,0,0,0,0.5,19.5,2.57
2013,2014,2014/06/23,2014/07/31,27.15,,,2014/09/05,1.9,0,1.9,0,0,0,1.9,27.2,6.98
2012,2013,2013/06/17,2013/07/31,31.8,,,,2.4,0,2.4,0,0,0,2.4,33.1,7.26
2011,2012,2012/06/21,2012/07/25,26,,,,0,0.3,0.3,0,0,0,0.3,28.3,1.07
2010,2011,2011/06/17,2011/08/04,30.85,2011/08/04,30.85,,0.88,0,0.88,0,0.29,0.29,1.17,31.6,3.69
2009,2010,2010/06/15,2010/08/18,42.85,2010/08/18,42.85,,1.88,0,1.88,0,0.21,0.21,2.09,48,4.36
2008,2009,2009/06/16,2009/07/31,54,2009/07/31,54,,3.64,0,3.64,0.2,0.29,0.49,4.13,52,7.94
2007,2008,,2008/08/05,55.7,2008/08/05,55.7,,3.19,0,3.19,0.2,0,0.2,3.39,54.4,6.24
2006,2007,2007/06/28,2007/09/06,74.8,2007/09/06,74.8,,2.46,0,2.46,0.49,0,0.49,2.95,78.1,3.78
2005,2006,2006/06/14,2006/09/20,51.5,2006/09/20,51.5,,1.2,0,1.2,1,0,1,2.19,56.3,3.89
2004,2005,2005/06/20,2005/08/03,42.95,2005/08/03,42.95,,2.85,0,2.85,1.57,0,1.57,4.43,60.2,7.36
2003,2004,2004/04/29,2004/07/07,62,2004/07/07,62,,1.91,0,1.91,1.91,0,1.91,3.81,77.3,4.93
2002,2003,2003/06/23,2003/08/05,69,2003/08/05,69,,2,0,2,2,0,2,4,75.1,5.33
2001,2002,2002/05/13,2002/07/03,90,2002/07/03,90,,0.5,0,0.5,5,0,5,5.5,131.7,4.17
2000,2001,2001/04/18,,,,,,0,0,0,0,0,0,0,,
1999,2000,2000/06/30,,,,,,0,0,0,0,0,0,0,,
1998,1999,1999/06/16,,,,,,0,0,0,0,0,0,0,,
