盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/19,2018/07/04,18.3,,,2018/07/27(即將發放),0.9,0,0.9,0,0,0,0.9,18,5.01
2016,2017,2017/06/16,2017/07/04,11.4,,,2017/07/28,0.75,0,0.75,0,0,0,0.75,12.4,6.02
2015,2016,2016/06/03,2016/06/29,8.55,,,2016/07/15,0.3,0,0.3,0,0,0,0.3,9.72,3.09
2014,2015,2015/06/02,2015/06/29,10.2,,,2015/07/15,0.3,0,0.3,0,0,0,0.3,10.5,2.85
2013,2014,2014/05/30,2014/06/26,10.6,,,,0.3,0,0.3,0,0,0,0.3,10.9,2.76
2012,2013,2013/05/30,2013/06/25,10.45,,,,0.4,0,0.4,0,0,0,0.4,10.6,3.79
2011,2012,2012/05/30,2012/06/22,10.45,,,,0.5,0,0.5,0,0,0,0.5,11.3,4.43
2010,2011,2011/05/24,2011/06/14,16.9,2011/09/07,12.7,,1.2,0,1.2,0.5,0,0.5,1.7,14,12.15
2009,2010,2010/06/23,2010/07/20,17.85,2010/08/26,16.3,,1,0,1,1,0,1,2,15.5,12.9
2008,2009,2009/05/15,2009/06/05,9.1,,,,0.25,0,0.25,0,0,0,0.25,9.24,2.71
2007,2008,2008/05/21,2008/06/13,15.7,,,,0.91,0,0.91,0,0,0,0.91,12.2,7.45
2006,2007,2007/05/16,2007/07/19,15.35,,,,1.35,0,1.35,0,0,0,1.35,13.8,9.77
2005,2006,2006/06/26,,,,,,0,0,0,0,0,0,0,7.18,0
2004,2005,2005/06/20,2005/07/11,9.13,2005/09/06,6.64,,0.32,0,0.32,0,0.98,0.98,1.3,8.55,15.21
2003,2004,2004/06/18,,,,,,0,0,0,0,0,0,0,14.4,0
2002,2003,2003/06/20,,,,,,0,0,0,0,0,0,0,9.04,0
2001,2002,2002/06/05,,,,,,0,0,0,0,0,0,0,7.24,0
2000,2001,2001/06/20,,,,,,0,0,0,0,0,0,0,5.31,0
1999,2000,,,,,,,0.5,0,0.5,0.14,0.36,0.5,1,11.3,8.88
1998,1999,,,,,,,1,0,1,0.14,0.36,0.5,1.5,17.6,8.54
1997,1998,,,,,,,0,0,0,2,0,2,2,41.6,4.8
1996,1997,1997/05/12,,,1997/06/01,,,0,0,0,1.5,0,1.5,1.5,,
1995,1996,1996/05/13,,,1996/06/23,,,0,0,0,1.3,0,1.3,1.3,,
1994,1995,1995/07/17,,,1995/12/25,,,0,0,0,1,0,1,1,,
1993,1994,,,,,,,0,0,0,0,0,0,0,,
1992,1993,,,,,,,0,0,0,0,0,0,0,,
1990,1991,,,,,,,0,0,0,1,0,1,1,,
1989,1990,,,,,,,0,0,0,2,0,2,2,,
1980,1981,,,,,,,0,0,0,7.5,0,7.5,7.5,,
