盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/29,,,,,,0,0,0,0,0,0,0,11.7,0
2016,2017,2017/06/26,,,,,,0,0,0,0,0,0,0,10.3,0
2015,2016,2016/06/13,,,,,,0,0,0,0,0,0,0,8.45,0
2014,2015,2015/06/02,,,,,,0,0,0,0,0,0,0,8.95,0
2013,2014,2014/06/27,,,,,,0,0,0,0,0,0,0,10.8,0
2012,2013,2013/06/24,,,,,,0,0,0,0,0,0,0,7.8,0
2011,2012,2012/06/27,,,,,,0,0,0,0,0,0,0,5.64,0
2010,2011,2011/06/22,,,,,,0,0,0,0,0,0,0,7.16,0
2009,2010,2010/06/17,2010/09/02,10.65,,,,0.67,0,0.67,0,0,0,0.67,10.9,6.14
2008,2009,2009/06/16,,,,,,0,0,0,0,0,0,0,6.58,0
2007,2008,2008/05/16,2008/06/16,9.7,2008/06/16,9.7,,0.4,0,0.4,0.3,0,0.3,0.7,7.83,8.94
2006,2007,2007/06/21,,,,,,0,0,0,0,0,0,0,10.1,0
2005,2006,,,,,,,0,0,0,0,0,0,0,3.7,0
2004,2005,2005/06/20,,,,,,0,0,0,0,0,0,0,3.47,0
2003,2004,,,,,,,0,0,0,0,0,0,0,6.67,0
2002,2003,2003/06/12,,,2003/08/20,10.45,,0,0,0,0.43,0,0.43,0.43,10.3,4.16
2001,2002,2002/06/14,,,2002/08/15,,,0,0,0,0.5,0,0.5,0.5,16.4,3.05
2000,2001,2001/04/13,,,2001/07/13,,,0,0,0,1.5,0,1.5,1.5,17.2,8.71
1999,2000,,,,,,,0,0,0,1.5,0,1.5,1.5,19.1,7.87
1998,1999,,,,,,,0,0,0,1.5,0,1.5,1.5,,
1997,1998,,,,,,,0,0,0,0,0,0,0,,
