盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/11,,,,,,0.2,0,0.2,0,0,0,0.2,13.5,1.48
2016,2017,2017/06/15,2017/07/24,16.15,,,2017/08/25,1.4,0,1.4,0,0,0,1.4,16.4,8.53
2015,2016,2016/06/15,2016/08/19,16.95,,,2016/09/08,1.04,0,1.04,0,0,0,1.04,15.3,6.8
2014,2015,2015/06/15,2015/07/23,12,,,2015/08/13,1,0,1,0,0,0,1,12.8,7.8
2013,2014,2014/06/16,2014/08/27,12.8,,,2014/09/12,0.71,0,0.71,0,0,0,0.71,12.3,5.8
2012,2013,2013/06/11,2013/07/31,9.75,,,,0.6,0,0.6,0,0,0,0.6,10.2,5.86
2011,2012,2012/06/12,2012/08/23,9.89,,,,0.3,0,0.3,0,0,0,0.3,9.25,3.28
2010,2011,2011/06/15,2011/07/19,9.73,,,,0.08,0,0.08,0,0,0,0.08,9.28,0.86
2009,2010,2010/06/15,,,,,,0,0,0,0,0,0,0,5.74,0
2008,2009,2009/06/22,,,,,,0,0,0,0,0,0,0,5.12,0
2007,2008,2008/06/13,,,,,,0,0,0,0,0,0,0,5.51,0
2006,2007,2007/06/15,,,,,,0,0,0,0,0,0,0,6.99,0
2005,2006,2006/06/14,,,,,,0,0,0,0,0,0,0,4.7,0
2004,2005,2005/06/24,,,,,,0,0,0,0,0,0,0,5.72,0
2003,2004,2004/05/03,2004/06/11,10.25,2004/07/05,9.8,,0.5,0,0.5,0.3,0.2,0.5,1,10.6,9.47
2002,2003,,,,,,,0,0,0,0,0,0,0,13.5,0
2001,2002,2002/06/18,2002/07/17,,,,,0.2,0,0.2,0,0,0,0.2,13.4,1.5
2000,2001,2001/05/15,2001/06/13,,2001/06/13,,,0.45,0,0.45,0.8,0.57,1.37,1.82,10.6,17.2
1999,2000,,,,,,,0,0,0,0,0.5,0.5,0.5,17.5,2.85
1998,1999,,,,,,,0,0,0,0,0,0,0,16.2,0
1997,1998,1998/05/07,,,,,,0,0,0,0.5,0.5,1,1,24.4,4.1
1996,1997,1997/05/27,,,,,,0,0,0,0.6,0.4,1,1,25.1,3.99
1995,1996,1996/05/11,,,,,,0,0,0,0.9,0,0.9,0.9,24.9,3.61
1994,1995,1995/05/06,1995/05/24,30,1995/07/17,25.9,,0.5,0,0.5,1.2,0,1.2,1.7,27.8,6.11
1993,1994,1994/04/23,1994/05/10,34.48,1994/08/01,32.27,,0.5,0,0.5,0.6,0.4,1,1.5,35.4,4.24
1992,1993,1993/04/24,,,1993/11/22,26.1,,0,0,0,0.9,0.3,1.2,1.2,27.4,4.37
1991,1992,1992/04/25,1992/05/08,31.8,1992/08/14,22.8,,0.5,0,0.5,0,0.5,0.5,1,28.6,3.5
1990,1991,1991/05/25,,,1991/08/24,27.5,,0,0,0,0,0.7,0.7,0.7,29.4,2.38
1989,1990,1990/04/21,,,1990/11/18,22.8,,0,0,0,1.3,0.2,1.5,1.5,,
1988,1989,,,,,,,0.7,0,0.7,1.2,0,1.2,1.9,,
1987,1988,,,,,,,0.4,0,0.4,1.2,0,1.2,1.6,,
1986,1987,,,,,,,0.4,0,0.4,0.5,0,0.5,0.9,,
1985,1986,,,,,,,0.35,0,0.35,0.35,0,0.35,0.7,,
1984,1985,,,,,,,0.6,0,0.6,0.5,0,0.5,1.1,,
1983,1984,,,,,,,0.7,0,0.7,0.6,0,0.6,1.3,,
