盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/12,2018/07/09,26.05,,,2018/08/02(即將發放),0.6,0,0.6,0,0,0,0.6,27.9,2.15
2016,2017,2017/06/15,2017/09/18,27.55,,,2017/10/18,0.5,0,0.5,0,0,0,0.5,27.3,1.82
2015,2016,2016/06/08,2016/07/13,21.1,,,2016/08/09,0.5,0,0.5,0,0,0,0.5,21.7,2.3
2014,2015,2015/06/03,2015/08/10,15.4,,,2015/09/09,0.9,0,0.9,0,0,0,0.9,24.6,3.66
2013,2014,2014/06/12,2014/08/25,31.2,,,2014/09/22,0.06,0.12,0.18,0,0,0,0.18,31.5,0.57
2012,2013,2013/06/11,2013/07/08,15,,,,0,0.3,0.3,0,0,0,0.3,18.6,1.62
2011,2012,2012/06/13,,,,,,0,0,0,0,0,0,0,13.2,0
2010,2011,2011/06/10,2011/07/01,18.15,,,,0.75,0,0.75,0,0,0,0.75,19.2,3.91
2009,2010,2010/06/15,2010/07/06,21.2,,,,0.8,0,0.8,0,0,0,0.8,25.2,3.17
2008,2009,2009/06/10,,,,,,0,0,0,0,0,0,0,22.3,0
2007,2008,2008/06/13,2008/08/08,24.1,2008/08/08,24.1,,0.1,0,0.1,0.9,0,0.9,1,24.5,4.09
2006,2007,2007/06/15,2007/08/13,51.4,2007/08/13,51.4,,0.3,0,0.3,0,0.3,0.3,0.6,34.1,1.76
2005,2006,2006/06/15,2006/07/07,10.65,,,,0.25,0,0.25,0,0,0,0.25,12.4,2.02
2004,2005,2005/06/10,2005/06/28,12.6,,,,0.32,0,0.32,0,0,0,0.32,12.8,2.47
2003,2004,2004/06/15,2004/07/23,15,2004/07/23,15,,0.84,0,0.84,0.63,0,0.63,1.47,19.5,7.57
2002,2003,2003/06/06,2003/07/28,26,2003/07/28,26,,0.6,0,0.6,1,0.2,1.2,1.8,26.4,6.82
2001,2002,2002/06/25,2002/08/02,,2002/08/02,,,0.6,0,0.6,1.2,0.3,1.5,2.1,41.5,5.06
2000,2001,2001/05/25,2001/07/02,,2001/07/02,,,0.8,0,0.8,2.8,0,2.8,3.6,49.9,7.21
1999,2000,2000/05/23,,,2000/07/28,,,0,0,0,2.5,0.5,3,3,93.9,3.2
1998,1999,1999/05/19,,,1999/07/23,,,0,0,0,1,1,2,2,47.3,4.23
1997,1998,1998/04/29,,,1998/06/18,,,0,0,0,2.3,1.7,4,4,58.3,6.86
1996,1997,1997/04/29,,,1997/06/19,,,0,0,0,2.8,0,2.8,2.8,66.8,4.19
1995,1996,1996/04/09,,,1996/05/30,,,0,0,0,6.2,0,6.2,6.2,,
1994,1995,1995/03/06,,,1995/06/20,,,0,0,0,4,0,4,4,,
1993,1994,,,,,,,0,0,0,0,0,0,0,,
1992,1993,,,,,,,0,0,0,0,0,0,0,,
