盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/27,2018/07/19,23,,,2018/08/16,1.6,0,1.6,0,0,0,1.6,24.8,6.46
2016,2017,2017/06/15,2017/07/06,22,,,2017/07/31,1.6,0,1.6,0,0,0,1.6,24.1,6.65
2015,2016,2016/06/15,2016/06/30,19.45,,,2016/07/27,1.8,0,1.8,0,0,0,1.8,20.5,8.78
2014,2015,2015/06/24,2015/07/21,20.4,,,2015/08/14,1.9,0,1.9,0,0,0,1.9,23.3,8.14
2013,2014,2014/06/12,2014/07/04,25.6,,,,1.2,0,1.2,0,0,0,1.2,24.6,4.87
2012,2013,2013/06/11,2013/07/02,15.75,,,,0.9,0,0.9,0,0,0,0.9,16.1,5.58
2011,2012,2012/06/13,2012/07/06,16.2,,,,0.8,0,0.8,0,0,0,0.8,15.8,5.08
2010,2011,2011/06/09,2011/07/06,21.95,,,,1.7,0,1.7,0,0,0,1.7,20.9,8.15
2009,2010,2010/06/25,2010/07/14,26.9,,,,1,0,1,0,0,0,1,26.8,3.72
2008,2009,2009/06/16,2009/07/02,13.25,,,,0.2,0,0.2,0,0,0,0.2,15.9,1.26
2007,2008,2008/06/19,2008/07/30,17.1,2008/07/30,17.1,,2.6,0,2.6,0.1,0,0.1,2.7,19.8,13.64
2006,2007,2007/06/21,2007/08/09,48.75,,,,3.17,0,3.17,0,0,0,3.17,46.8,6.77
2005,2006,2006/06/14,2006/07/27,31.95,2006/07/27,31.95,,1,0,1,1.99,0,1.99,2.99,49.2,6.08
2004,2005,2005/05/20,2005/06/23,51.4,2005/06/23,51.4,,2.2,0,2.2,1,0,1,3.2,53.4,5.99
2003,2004,2004/06/07,,,,,,2,0,2,1,0,1,3,,
2002,2003,2003/06/20,,,,,,0,0,0,0,0,0,0,,
2001,2002,,,,,,,0,0,0,0,0,0,0,,
