盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/12,2018/07/02,49.9,,,2018/07/30(即將發放),0.8,1,1.8,0,0,0,1.8,54.9,3.28
2016,2017,2017/06/07,2017/07/11,47.65,,,2017/08/09,1.05,0.45,1.5,0,0,0,1.5,54.8,2.74
2015,2016,2016/06/08,2016/06/30,35.6,,,2016/07/20,1,0,1,0,0,0,1,37,2.7
2014,2015,2015/06/10,2015/08/13,29.25,,,2015/09/09,0.99,0,0.99,0,0,0,0.99,37.2,2.66
2013,2014,2014/06/06,2014/08/14,39.8,,,2014/09/05,0.99,0,0.99,0,0,0,0.99,42.6,2.33
2012,2013,2013/06/06,2013/08/28,26.3,,,,0.7,0,0.7,0,0,0,0.7,24.6,2.84
2011,2012,2012/06/13,2012/08/23,25.1,,,,0.5,0,0.5,0,0,0,0.5,24.1,2.07
2010,2011,2011/06/10,2011/08/11,19.35,2011/08/11,19.35,,0.2,0,0.2,0.8,0,0.8,1,25.3,3.96
2009,2010,2010/06/15,2010/08/24,33.5,2010/08/24,33.5,,0.2,0,0.2,0.8,0,0.8,1,32.3,3.09
2008,2009,2009/06/16,2009/08/11,17.45,2009/08/11,17.45,,0.1,0,0.1,0.3,0,0.3,0.4,17,2.36
2007,2008,2008/06/13,2008/08/18,20.35,,,,1.46,0,1.46,0,0,0,1.46,19.6,7.45
2006,2007,2007/06/13,2007/08/30,31.2,2007/08/30,31.2,,1.49,0,1.49,0.5,0,0.5,1.99,35.4,5.62
2005,2006,2006/06/14,2006/08/17,22.95,2006/08/17,22.95,,0.3,0,0.3,0.7,0,0.7,1,24.1,4.16
2004,2005,2005/06/16,2005/08/10,21.95,2005/08/10,21.95,,1,0,1,1,0,1,2,22.9,8.74
2003,2004,2004/06/01,2004/08/24,28.1,2004/08/24,28.1,,1.2,0,1.2,1,0,1,2.2,30.9,7.13
2002,2003,2003/06/12,2003/07/17,40.6,2003/07/17,40.6,,1.2,0,1.2,1,0,1,2.2,36.5,6.04
2001,2002,2002/06/14,2002/08/01,,2002/08/01,,,1,0,1,1.2,0,1.2,2.2,38,5.8
2000,2001,2001/05/16,2001/06/26,,2001/06/26,,,1,0,1,1.2,0,1.2,2.2,,
1999,2000,2000/06/15,2000/08/15,,2000/08/15,,,1,0,1,1.5,0,1.5,2.5,,
1998,1999,,,,,,,0,0,0,10,2.5,12.5,12.5,,
