盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/21,2018/07/31(即將除息),,,,2018/08/28(即將發放),2.4,0,2.4,0,0,0,2.4,81.1,2.96
2016,2017,2017/06/22,2017/07/26,115.5,,,2017/08/18,2.3,0,2.3,0,0,0,2.3,107.9,2.13
2015,2016,2016/06/22,2016/07/26,119.5,2016/09/13,138.5,,1.4,0,1.4,0.6,0,0.6,2,115.5,1.73
2014,2015,2015/06/25,2015/07/22,67.1,,,2015/08/13,1.4,0,1.4,0,0,0,1.4,71.9,1.95
2013,2014,2014/06/19,2014/08/26,65.7,,,2014/09/16,1.6,0,1.6,0,0,0,1.6,71.9,2.22
2012,2013,2013/06/20,2013/07/31,38.5,,,,1.6,0,1.6,0,0,0,1.6,47.6,3.36
2011,2012,2012/06/18,2012/07/18,43.05,,,,1.7,0,1.7,0,0,0,1.7,46.1,3.69
2010,2011,2011/06/24,2011/07/26,57.6,2011/07/26,57.6,,1.5,0,1.5,0.5,0,0.5,2,51.7,3.87
2009,2010,2010/06/25,2010/07/15,47,,,,1.55,0,1.55,0,0,0,1.55,51.8,2.99
2008,2009,2009/06/16,2009/07/16,17.6,2009/07/16,17.6,,0.5,0,0.5,0.3,0,0.3,0.8,23,3.49
2007,2008,2008/06/13,2008/07/17,17.1,2008/07/17,17.1,,0.5,0,0.5,0.5,0,0.5,1,17.5,5.71
2006,2007,2007/06/13,2007/07/17,24.85,2007/07/17,24.85,,0.5,0,0.5,0.5,0,0.5,1,23.9,4.18
2005,2006,2006/06/07,2006/07/10,21.9,2006/07/10,21.9,,1,0,1,0.5,0,0.5,1.5,23.4,6.41
2004,2005,2005/06/02,2005/07/07,24.8,2005/07/07,24.8,,0.5,0,0.5,1,0,1,1.5,26.2,5.71
2003,2004,2004/06/03,2004/07/14,27.5,2004/07/14,27.5,,0.5,0,0.5,1,0,1,1.5,30.1,4.98
2002,2003,2003/06/03,2003/07/09,30.1,2003/07/09,30.1,,0.5,0,0.5,1,0,1,1.5,34.2,4.38
2001,2002,2002/06/20,,,,,,1,0,1,0,0,0,1,22.2,4.51
2000,2001,2001/06/12,,,,,,1.2,0,1.2,0,0,0,1.2,12.7,9.46
1999,2000,2000/06/03,,,,,,1.5,0,1.5,0,0,0,1.5,19.3,7.77
1998,1999,1999/04/23,,10,,10,,1,0,1,1,0,1,2,25,7.98
1997,1998,1998/05/20,1998/06/27,10,1998/06/27,10,,1,0,1,2,0,2,3,,
1996,1997,,,,,,,1,0,1,0,0,0,1,,
1995,1996,,,,,,,1,0,1,0,0,0,1,,
1994,1995,,,,,,,0,0,0,1,0,1,1,,
1993,1994,,,,,,,0,0,0,1.2,0,1.2,1.2,,
1992,1993,,,,,,,0,0,0,3.5,0,3.5,3.5,,
1989,1990,,,,,,,0,0,0,0,3.2,3.2,3.2,,
1983,1984,,,,,,,0,0,0,0,12.2,12.2,12.2,,
