盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/27,2018/08/07,16.7,,,2018/08/30(即將發放),0.2,0,0.2,0,0,0,0.2,17.8,1.12
2016,2017,2017/06/27,,,,,,0,0,0,0,0,0,0,14.7,0
2015,2016,2016/06/29,,,,,,0,0,0,0,0,0,0,14.2,0
2014,2015,2015/06/25,,,,,,0,0,0,0,0,0,0,16.9,0
2013,2014,2014/06/26,,,,,,0,0,0,0,0,0,0,23.1,0
2012,2013,2013/06/26,,,,,,0,0,0,0,0,0,0,21.8,0
2011,2012,2012/06/27,,,,,,0,0,0,0,0,0,0,18.7,0
2010,2011,2011/06/22,,,,,,0,0,0,0,0,0,0,25.2,0
2009,2010,2010/06/18,,,,,,0,0,0,0,0,0,0,31,0
2008,2009,2009/06/19,,,,,,0,0,0,0,0,0,0,32.6,0
2007,2008,2008/06/25,,,,,,0,0,0,0,0,0,0,34.8,0
2006,2007,,,,,,,0,0,0,0,0,0,0,20.4,0
2005,2006,2006/04/25,2006/09/13,14.1,2006/09/13,14.1,,0.3,0,0.3,0.5,0,0.5,0.8,16.5,4.86
2004,2005,2005/06/28,,,2005/08/16,18.25,,0,0,0,1,0,1,1,20.1,4.99
2003,2004,2004/06/25,2004/08/12,23.9,,,,1,0,1,0,0,0,1,23.8,4.19
2002,2003,2003/06/27,2003/08/14,15.8,,,,1,0,1,0,0,0,1,16.9,5.92
2001,2002,2002/06/27,2002/08/14,18.3,,,,2,0,2,0,0,0,2,18.1,11.06
2000,2001,2001/06/27,2001/08/14,19.3,2001/08/14,19.3,,1.5,0,1.5,1.5,0,1.5,3,26.1,11.48
1999,2000,2000/06/28,,,2000/08/15,,,0,0,0,2,0,2,2,53.1,3.77
1998,1999,1999/06/30,,,,,,0,0,0,1.5,0,1.5,1.5,32.1,4.67
1997,1998,1998/12/17,,,,,,0,0,0,0,0,0,0,,
1996,1997,1997/06/25,,,,,,0,0,0,0,0,0,0,,
