盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/22,2018/07/19(即將除息),,,,2018/08/21(即將發放),2.51,0,2.51,0,0,0,2.51,33,7.62
2016,2017,2017/06/22,2017/07/20,33.75,,,2017/08/23,2.06,0,2.06,0,0,0,2.06,32.2,6.39
2015,2016,2016/06/24,2016/07/21,23.7,,,2016/08/25,1.49,0,1.49,0,0,0,1.49,25,5.97
2014,2015,2015/06/25,2015/07/31,22.15,,,2015/09/04,1.5,0,1.5,0,0,0,1.5,23.4,6.4
2013,2014,2014/06/26,2014/08/04,24.75,,,2014/09/05,1.5,0,1.5,0,0,0,1.5,25.1,5.98
2012,2013,2013/06/25,2013/08/05,24.15,,,,1.5,0,1.5,0,0,0,1.5,24.3,6.18
2011,2012,2012/06/22,2012/08/06,18.65,,,,1,0,1,0,0,0,1,19.9,5.02
2010,2011,2011/06/22,2011/08/08,18.05,,,,1.51,0,1.51,0,0,0,1.51,18.4,8.23
2009,2010,2010/06/25,2010/08/05,16.85,,,,1.01,0,1.01,0,0,0,1.01,16.5,6.14
2008,2009,2009/06/01,2009/08/05,13.4,,,,0.5,0,0.5,0,0,0,0.5,13.5,3.73
2007,2008,2008/06/06,2008/08/05,14.55,,,,0.84,0,0.84,0,0,0,0.84,14.9,5.65
2006,2007,2007/05/30,2007/07/27,19.55,2007/07/27,19.55,,0.5,0,0.5,0.5,0,0.5,0.99,16.4,6.03
2005,2006,2006/06/23,2006/08/08,12.7,,,,0.81,0,0.81,0,0,0,0.81,13.2,6.08
2004,2005,2005/06/17,2005/08/22,13.75,2005/08/22,13.75,,0.6,0,0.6,0.6,0,0.6,1.2,14.7,8.21
2003,2004,2004/06/25,2004/08/09,15.4,2004/08/09,15.4,,0.5,0,0.5,0.5,0,0.5,1,17,5.87
2002,2003,2003/06/27,2003/08/01,13.65,,,,0.5,0,0.5,0,0,0,0.5,14.5,3.44
2001,2002,2002/06/21,2002/08/01,12.55,,,,0.3,0,0.3,0,0,0,0.3,11.3,2.65
2000,2001,2001/06/08,2001/07/09,6.45,,,,0.5,0,0.5,0,0,0,0.5,10.6,4.71
1999,2000,2000/05/26,2000/06/22,15.5,2000/08/08,13.6,,0.3,0,0.3,0,0.73,0.73,1.03,15.7,6.55
1998,1999,1999/05/21,1999/06/09,33.3,1999/07/14,,,0.5,0,0.5,0.5,0,0.5,1,25.3,3.95
1997,1998,1998/04/13,,,1998/06/16,,,0,0,0,1,0,1,1,34.4,2.91
1996,1997,1997/03/21,1997/05/29,,,,,1,0,1,0,0,0,1,28.5,3.51
1995,1996,1996/05/25,,,1996/07/13,,,0,0,0,0.5,0.5,1,1,,
1994,1995,,,,,,,0,0,0,0.5,0.5,1,1,,
1993,1994,,,,,,,0,0,0,0.5,0.5,1,1,,
1992,1993,,,,,,,0,0,0,0,1,1,1,,
