盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/28,2018/07/26(即將除息),,,,2018/08/24(即將發放),0.6,0,0.6,0,0,0,0.6,14.3,4.2
2016,2017,2017/06/16,2017/07/31,10.75,,,2017/08/25,0.25,0.15,0.4,0,0,0,0.4,10.6,3.76
2015,2016,2016/06/14,2016/07/28,6.45,,,2016/08/26,0.3,0,0.3,0,0,0,0.3,6.82,4.4
2014,2015,2015/06/24,2015/07/29,6.27,,,2015/08/25,0.3,0,0.3,0,0,0,0.3,7.36,4.08
2013,2014,2014/06/17,,,,,,0,0,0,0,0,0,0,8.75,0
2012,2013,2013/06/25,,,,,,0,0,0,0,0,0,0,9.51,0
2011,2012,2012/06/21,,,,,,0,0,0,0,0,0,0,10.4,0
2010,2011,2011/06/22,2011/07/29,12.55,,,,0.4,0,0.4,0,0,0,0.4,13,3.08
2009,2010,2010/06/29,,,,,,0,0,0,0,0,0,0,10.6,0
2008,2009,2009/06/16,,,,,,0,0,0,0,0,0,0,6.17,0
2007,2008,2008/06/19,2008/08/14,6.77,2008/08/14,6.77,,0.1,0,0.1,0.1,0,0.1,0.2,7.35,2.72
2006,2007,2007/06/21,2007/08/13,11.6,2007/08/13,11.6,,0.3,0,0.3,0.3,0,0.3,0.6,10.8,5.53
2005,2006,2006/06/23,2006/07/21,9.3,,,,0.2,0,0.2,0,0,0,0.2,9.19,2.18
2004,2005,2005/06/14,2005/07/11,9.5,,,,0.5,0,0.5,0,0,0,0.5,9.45,5.29
2003,2004,2004/06/24,2004/07/15,12.4,,,,0.4,0,0.4,0,0,0,0.4,12.9,3.1
2002,2003,2003/06/24,2003/07/23,15.2,2003/09/18,13.3,,1,0,1,0.3,0,0.3,1.3,15.6,8.35
2001,2002,2002/06/18,2002/07/31,,2002/08/22,,,1,0,1,0.5,0,0.5,1.5,19.4,7.75
2000,2001,2001/06/22,2001/09/06,,2001/09/06,,,0.8,0,0.8,0.7,0,0.7,1.5,15,10.02
1999,2000,2000/06/21,2000/08/30,,2000/10/20,,,0.5,0,0.5,1,0,1,1.5,19.8,7.58
1998,1999,1999/06/24,1999/07/30,,1999/08/24,,,0.5,0,0.5,0,0.2,0.2,0.7,19.7,3.55
1997,1998,1998/04/24,1998/05/25,,1998/07/07,,,1,0,1,2,0,2,3,45.4,6.62
1996,1997,1997/05/30,,,,,,1,0,1,1,0,1,2,,
1995,1996,1996/05/31,,,,,,1.2,0,1.2,0.5,0.5,1,2.2,,
1994,1995,,,,,,,1.2,0,1.2,1.8,0,1.8,3,,
1993,1994,,,,,,,0,0,0,2.5,0,2.5,2.5,,
1992,1993,,,,,,,0,0,0,1.49,0,1.49,1.49,,
