盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/14,2018/07/31,64.5,,,2018/08/31(即將發放),3,0,3,0,0,0,3,79.7,3.76
2016,2017,2017/06/15,2017/07/26,126.5,,,2017/08/25,3,0,3,0,0,0,3,112.9,2.66
2015,2016,2016/06/16,2016/08/04,90.9,,,2016/08/31,2,0,2,0,0,0,2,93,2.15
2014,2015,2015/06/10,2015/07/14,71.6,,,2015/08/18,2,0,2,0,0,0,2,73.7,2.72
2013,2014,2014/06/18,2014/07/24,39.85,,,2014/09/17,1.5,0,1.5,0,0,0,1.5,39,3.84
2012,2013,2013/06/18,2013/08/19,32,,,,1,0,1,0,0,0,1,28,3.58
2011,2012,2012/06/27,2012/08/31,18.4,2012/08/31,18.4,,0.3,0,0.3,0.7,0,0.7,1,20.4,4.91
2010,2011,2011/04/21,2011/08/16,27.9,,,,3,0,3,0,0,0,3,28.4,10.55
2009,2010,2010/05/11,2010/08/02,25.45,2010/08/02,25.45,,0.5,0,0.5,0.5,0,0.5,1,28.5,3.51
2008,2009,2009/06/19,2009/09/07,16.7,,,,0.5,0,0.5,0,0,0,0.5,15.5,3.22
2007,2008,2008/06/13,2008/07/29,21.55,2008/07/29,21.55,,0.8,0,0.8,1,0,1,1.8,22.8,7.91
2006,2007,2007/06/22,2007/08/09,40.75,2007/08/09,40.75,,0.8,0,0.8,1,0,1,1.8,36.9,4.88
2005,2006,2006/06/14,2006/08/23,18.9,2006/08/23,18.9,,0.4,0,0.4,1.1,0,1.1,1.5,22.3,6.73
2004,2005,2005/06/14,2005/08/09,17.55,2005/08/09,17.55,,0.36,0,0.36,0.9,0,0.9,1.27,20.6,6.15
2003,2004,2004/06/15,2004/08/06,18.5,2004/08/06,18.5,,0.18,0,0.18,0.91,0,0.91,1.09,22.5,4.82
2002,2003,2003/06/17,2003/08/21,26.1,2003/08/21,26.1,,0.48,0,0.48,1.93,0,1.93,2.41,31.6,7.63
2001,2002,2002/06/27,2002/08/05,37.5,2002/08/05,37.5,,0.3,0,0.3,1.7,0,1.7,2,34.7,5.76
2000,2001,2001/05/02,2001/06/20,24.96,2001/06/20,24.96,,0.5,0,0.5,1.5,0,1.5,2,27.5,7.26
1999,2000,2000/05/31,2000/07/20,,2000/07/20,,,1.3,0,1.3,2.5,0,2.5,3.8,,
1998,1999,1999/05/31,1999/07/20,,1999/07/20,,,0.5,0,0.5,1.5,0,1.5,2,,
