盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/15,2018/07/03,67.2,,,2018/07/27(即將發放),3.5,0,3.5,0,0,0,3.5,77.1,4.54
2016,2017,2017/06/13,2017/07/03,73.8,,,2017/07/28,3,0,3,0,0,0,3,76,3.95
2015,2016,2016/06/15,2016/07/01,49.9,,,2016/07/22,3.7,0,3.7,0,0,0,3.7,52.9,7
2014,2015,2015/06/12,2015/06/30,57.9,,,2015/07/17,4.1,0,4.1,0,0,0,4.1,57.9,7.08
2013,2014,2014/06/12,2014/06/30,82.8,,,,3.3,0,3.3,0,0,0,3.3,78.5,4.2
2012,2013,2013/06/13,2013/07/01,49,,,,2.7,0,2.7,0,0,0,2.7,57.2,4.72
2011,2012,2012/06/13,2012/06/29,41.4,,,,2.7,0,2.7,0,0,0,2.7,42.1,6.41
2010,2011,2011/06/22,2011/07/08,58,,,,1.5,0,1.5,0,0,0,1.5,53.3,2.81
2009,2010,2010/06/15,2010/07/01,34.5,,,,0.5,0,0.5,0,0,0,0.5,44.2,1.13
2008,2009,2009/06/10,2009/07/06,27.15,,,,1.2,0,1.2,0,0,0,1.2,30.2,3.97
2007,2008,2008/06/13,2008/07/31,36.4,2008/07/31,36.4,,2.1,0,2.1,0.5,0,0.5,2.6,42,6.18
2006,2007,2007/06/13,2007/07/30,107.5,2007/07/30,107.5,,2.5,0,2.5,1.5,0,1.5,4,113.1,3.54
2005,2006,2006/06/15,2006/07/28,160,2006/07/28,160,,1.5,0,1.5,1.5,0,1.5,3,137.7,2.18
2004,2005,2005/06/13,2005/09/13,61,2005/09/13,61,,1.5,0,1.5,1.5,0,1.5,3,77.7,3.86
2003,2004,2004/06/26,2004/09/03,,2004/09/03,,,1.5,0,1.5,1,0,1,2.5,,
2002,2003,2003/06/28,2003/09/07,,2003/09/07,,,0.4,0,0.4,0.52,0,0.52,0.92,,
2001,2002,,,,,,,0.2,0,0.2,0.2,0.67,0.87,1.07,,
2000,2001,,,,,,,0.2,0,0.2,0.5,0.5,1,1.2,,
1999,2000,,,,,,,0.2,0,0.2,0.4,0.6,1,1.2,,
