盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/26,,,,,,1.4,0.8,2.2,0,0,0,2.2,21.8,10.08
2016,2017,2017/06/20,,,,,,0,0,0,0,0,0,0,24.8,0
2015,2016,2016/06/22,,,,,,0,0,0,0,0,0,0,10.8,0
2014,2015,2015/06/23,,,,,,0,0,0,0,0,0,0,10.9,0
2013,2014,2014/06/20,,,,,,0,0,0,0,0,0,0,12.3,0
2012,2013,2013/05/07,,,,,,0,0,0,0,0,0,0,11.7,0
2011,2012,2012/04/18,,,,,,0,0,0,0,0,0,0,18.3,0
2010,2011,2011/06/10,,,,,,0,0,0,0,0,0,0,22.2,0
2009,2010,2010/06/17,,,,,,0,0,0,0,0,0,0,11.3,0
2008,2009,2009/06/16,,,,,,0,0,0,0,0,0,0,6.19,0
2007,2008,2008/06/17,,,,,,0,0,0,0,0,0,0,5.83,0
2006,2007,2007/06/23,,,,,,0,0,0,0,0,0,0,8.35,0
2005,2006,2006/06/24,,,,,,0,0,0,0,0,0,0,4.45,0
2004,2005,2005/06/18,,,,,,0,0,0,0,0,0,0,2.22,0
2003,2004,2004/06/12,,,,,,0,0,0,0,0,0,0,4.2,0
2002,2003,,,,,,,0,0,0,0,0,0,0,3.91,0
2001,2002,2002/06/15,,,,,,0,0,0,0,0,0,0,3.33,0
2000,2001,,,,,,,0,0,0,0,0,0,0,2.58,0
1999,2000,,,,,,,0,0,0,0,0,0,0,11.3,0
1998,1999,,,,,,,0,0,0,0,0,0,0,9.66,0
1997,1998,1998/05/17,,,1998/07/30,,,0,0,0,0,1,1,1,15.9,6.27
1996,1997,,,,,,,0,0,0,0,0,0,0,19.8,0
1995,1996,,,,,,,0,0,0,0,0,0,0,20.1,0
1994,1995,1995/06/11,,,1995/07/22,22.6,,0,0,0,0.5,1,1.5,1.5,26.7,5.61
1993,1994,1994/05/29,,,1994/07/27,41.58,,0,0,0,1.15,0.85,2,2,43.7,4.58
1992,1993,1993/04/18,,,1993/06/14,55,,0,0,0,3,0,3,3,61.2,4.91
1991,1992,1992/03/15,,,1992/08/18,,,0,0,0,4,0,4,4,71.8,5.57
1990,1991,1991/08/15,,,1991/09/12,,,0,0,0,3.27,0,3.27,3.27,,
1989,1990,1990/06/30,,,1990/08/01,,,0,0,0,2.6,0,2.6,2.6,,
1988,1989,,,,,,,0,0,0,1.33,0,1.33,1.33,,
