盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/12,2018/07/03,258,,,2018/07/31(即將發放),15,0,15,0,0,0,15,274.6,5.46
2016,2017,2017/06/07,2017/08/08,263.5,,,2017/09/05,17,0,17,0,0,0,17,273.8,6.21
2015,2016,2016/06/08,2016/08/05,267.5,,,2016/08/31,15,0,15,0,0,0,15,274.2,5.47
2014,2015,2015/06/12,2015/08/10,254,,,2015/09/02,17,0,17,0,0,0,17,299.6,5.67
2013,2014,2014/06/17,2014/08/11,289,,,2014/09/03,19.5,0,19.5,0,0,0,19.5,310.4,6.28
2012,2013,2013/06/17,2013/08/08,227.5,,,,19.17,0,19.17,0,0,0,19.17,288.6,6.64
2011,2012,2012/06/12,2012/08/08,264,,,,14.5,0,14.5,0,0,0,14.5,287.3,5.05
2010,2011,2011/06/09,2011/07/29,243,2011/07/29,243,,14,0,14,2.2,0,2.2,16.2,246.9,6.56
2009,2010,2010/04/22,2010/05/18,,,,,2.1,0,2.1,0,0,0,2.1,168.4,1.25
2008,2009,2009/06/16,2009/08/18,51,2009/08/18,51,,2,0,2,0.02,0,0.02,2.02,47.7,4.24
2007,2008,2008/06/11,2008/08/29,72.5,2008/08/29,72.5,,2.49,0,2.49,1,0,1,3.49,73.6,4.74
2006,2007,2007/06/13,2007/08/16,83.6,2007/08/16,83.6,,1.49,0,1.49,0.5,0,0.5,1.99,90.9,2.19
2005,2006,2006/06/13,2006/08/21,70.5,2006/08/21,70.5,,1,0,1,1,0,1,2,84,2.38
2004,2005,2005/06/09,2005/07/22,85.7,2005/07/22,85.7,,1.5,0,1.5,1,0,1,2.5,88.7,2.82
2003,2004,2004/06/09,2004/08/09,69,2004/08/09,69,,1.5,0,1.5,1,0,1,2.5,77.6,3.22
2002,2003,2003/06/17,2003/08/01,97,2003/08/01,97,,1.25,0,1.25,1.25,0,1.25,2.5,79.4,3.15
2001,2002,2002/05/23,2002/07/17,106.5,,,,4,0,4,0,0,0,4,110.7,3.61
2000,2001,2001/05/11,2001/06/29,171.5,2001/06/29,135.95,,2.5,0,2.5,2.5,0,2.5,5,144.1,3.47
1999,2000,2000/05/03,2000/06/13,323.6,2000/06/13,236.73,,2.4,0,2.4,3.6,0,3.6,6,255.4,2.35
1998,1999,1999/04/28,1999/06/08,392,1999/06/08,278.53,,3,0,3,4,0,4,7,323.4,2.16
1997,1998,1998/05/05,,,1998/06/09,247,,0,0,0,15,0,15,15,439.4,3.41
1996,1997,1997/04/10,,,1997/05/05,334,,0,0,0,15,0,15,15,497.9,3.01
1995,1996,1996/04/13,1996/04/30,,1996/08/15,,,5.5,0,5.5,9.5,0,9.5,15,243.4,6.16
1994,1995,1995/05/17,1995/05/29,,1995/06/28,,,3,0,3,3.2,0,3.2,6.2,,
1993,1994,,,,,,,1,0,1,4.6,0,4.6,5.6,,
1992,1993,,,,,,,0,0,0,7.29,0,7.29,7.29,,
