盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/29,,,,,,0,0,0,0,0,0,0,21.1,0
2016,2017,2017/06/19,,,,,,0,0,0,0,0,0,0,21.1,0
2015,2016,2016/06/15,,,,,,0,0,0,0,0,0,0,15.1,0
2014,2015,2015/06/09,,,,,,0,0,0,0,0,0,0,18.7,0
2013,2014,2014/06/24,,,,,,0,0,0,0,0,0,0,21,0
2012,2013,2013/06/10,,,,,,0,0,0,0,0,0,0,17.6,0
2011,2012,2012/06/05,,,,,,0,0,0,0,0,0,0,25,0
2010,2011,2011/06/23,,,,,,0,0,0,0,0,0,0,25.2,0
2009,2010,2010/06/25,,,,,,0,0,0,0,0,0,0,18,0
2008,2009,,,,,,,0,0,0,0,0,0,0,14.1,0
2007,2008,,,,,,,0,0,0,0,0,0,0,16.4,0
2006,2007,,,,,,,0,0,0,0,0,0,0,16.1,0
2005,2006,,,,,,,0,0,0,0,0,0,0,9.34,0
2004,2005,,,,,,,0,0,0,0,0,0,0,7.26,0
2003,2004,,,,,,,0,0,0,0,0,0,0,7.09,0
2002,2003,,,,,,,0,0,0,0,0,0,0,7.54,0
2001,2002,2002/06/25,,,,,,0,0,0,0,0,0,0,5.77,0
2000,2001,,,,,,,0,0,0,0,0,0,0,3.27,0
1999,2000,,,,,,,0,0,0,0,0,0,0,7.83,0
1998,1999,,,,,,,0,0,0,0,0,0,0,10.9,0
1997,1998,1998/04/15,,,,,,0.5,0,0.5,0,0,0,0.5,48.8,1.03
1996,1997,1997/06/16,,,,,,0,0,0,0.5,0.5,1,1,68.2,1.47
1995,1996,1996/05/21,1996/06/18,30,,,,0.6,0,0.6,0,0,0,0.6,36.8,1.63
1994,1995,1995/06/07,,,1995/08/12,18,,0,0,0,0.52,0.52,1.04,1.04,30.3,3.44
1993,1994,1994/06/20,1994/07/19,56,,,,0.5,0,0.5,0,0.52,0.52,1.02,49.4,2.06
1992,1993,1993/06/25,1993/07/17,37.7,,,,0.5,0,0.5,0,0,0,0.5,43.6,1.15
1991,1992,1992/05/15,1992/06/13,87,,,,0.5,0,0.5,0,0,0,0.5,73.1,0.68
1990,1991,1991/05/25,1991/06/14,89.3,1991/08/17,59,,0.7,0,0.7,0,0.5,0.5,1.2,66.6,1.8
1989,1990,1990/05/26,,,1990/09/01,30.5,,0,0,0,1,0.3,1.3,1.3,,
1988,1989,,,,,,,0,0,0,1.3,0,1.3,1.3,,
1987,1988,,,,,,,0.5,0,0.5,0.8,0.2,1,1.5,,
1986,1987,,,,,,,0.5,0,0.5,0,0,0,0.5,,
1984,1985,,,,,,,0.3,0,0.3,0,0.3,0.3,0.6,,
1983,1984,,,,,,,0.3,0,0.3,0,0.4,0.4,0.7,,
