盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/12,2018/07/19(即將除息),,,,2018/08/15(即將發放),0.4,0,0.4,0,0,0,0.4,23,1.74
2016,2017,2017/06/14,2017/07/21,16.55,,,2017/08/17,0.8,0,0.8,0,0,0,0.8,18.6,4.29
2015,2016,2016/06/13,2016/07/13,15.1,,,2016/08/10,0.6,0,0.6,0,0,0,0.6,16.3,3.67
2014,2015,2015/06/15,2015/08/27,13,,,2015/09/23,0.6,0,0.6,0,0,0,0.6,15.5,3.86
2013,2014,2014/06/23,2014/08/05,16.15,,,2014/09/03,0.32,0,0.32,0,0,0,0.32,16.1,1.99
2012,2013,2013/06/17,2013/08/22,13.3,,,,0.15,0.1,0.25,0,0,0,0.25,14.3,1.74
2011,2012,2012/06/18,2012/09/05,12.95,,,,0.5,0,0.5,0,0,0,0.5,13.7,3.64
2010,2011,2011/06/10,2011/08/11,17.7,,,,1,0,1,0,0,0,1,19.4,5.17
2009,2010,2010/06/30,2010/09/03,23.75,2010/09/03,23.75,,1,0,1,0.5,0,0.5,1.5,24.6,6.11
2008,2009,2009/06/10,2009/09/14,30.8,2009/09/14,30.8,,1.2,0,1.2,1.5,0,1.5,2.7,32.3,8.36
2007,2008,2008/06/19,2008/09/29,30.45,2008/09/29,30.45,,2,0,2,0.5,0,0.5,2.5,41.5,6.03
2006,2007,2007/06/27,2007/08/21,42.55,,,,1.29,0,1.29,0,0,0,1.29,35,3.68
2005,2006,2006/06/15,2006/08/02,9.91,,,,0.34,0,0.34,0,0,0,0.34,10.8,3.13
2004,2005,2005/06/28,,,,,,0,0,0,0,0,0,0,9.43,0
2003,2004,2004/06/15,2004/08/24,9.4,,,,0.15,0,0.15,0,0,0,0.15,10.2,1.47
2002,2003,2003/06/23,2003/08/07,11.55,,,,0.4,0,0.4,0,0,0,0.4,12.5,3.21
2001,2002,2002/06/26,2002/08/08,16.08,,,,0.7,0,0.7,0,0,0,0.7,16,4.38
2000,2001,2001/06/22,,,2001/08/22,11.44,,0.5,0,0.5,0.4,0.6,1,1.5,16.8,8.91
1999,2000,2000/05/24,,,2000/06/27,26.81,,0,0,0,1.25,0.95,2.2,2.2,30.1,7.31
1998,1999,1999/05/20,,,,,,0,0,0,1.3,0.9,2.2,2.2,38.8,5.67
1997,1998,1998/05/07,,,1998/06/12,45.74,,0,0,0,1.4,0.8,2.2,2.2,49.3,4.46
1996,1997,1997/05/20,,,1997/06/17,42.02,,0,0,0,1.4,0.1,1.5,1.5,44.2,3.4
1995,1996,1996/05/28,,,1996/07/20,,,0,0,0,1.3,0.2,1.5,1.5,,
1994,1995,1995/06/05,,,1995/06/29,,,0,0,0,1.5,0,1.5,1.5,,
1993,1994,,,,,,,0,0,0,1.5,0,1.5,1.5,,
1992,1993,,,,,,,0,0,0,2,0.5,2.5,2.5,,
