盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/07,,,,,,0,0,0,0,0,0,0,27.2,0
2016,2017,2017/06/07,2017/06/22,28,,,2017/07/12,0.5,0,0.5,0,0,0,0.5,27.8,1.8
2015,2016,2016/06/08,,,,,,0,0,0,0,0,0,0,24.2,0
2014,2015,2015/06/03,2015/06/22,28.3,,,2015/07/15,0.7,0,0.7,0,0,0,0.7,32.1,2.18
2013,2014,2014/06/04,2014/06/24,35.4,,,,0.7,0,0.7,0,0,0,0.7,35.6,1.97
2012,2013,2013/06/04,2013/06/24,29.85,,,,1,0,1,0,0,0,1,30.7,3.26
2011,2012,2012/06/05,2012/07/03,22.25,,,,1,0,1,0,0,0,1,25.3,3.95
2010,2011,2011/06/22,2011/07/11,24.9,,,,0.8,0,0.8,0,0,0,0.8,25.5,3.14
2009,2010,2010/06/15,,,,,,0,0,0,0,0,0,0,24.7,0
2008,2009,2009/06/16,2009/07/23,23.55,,,,1,0,1,0,0,0,1,23.5,4.25
2007,2008,2008/06/13,2008/07/03,29.65,,,,1.2,0,1.2,0,0,0,1.2,26.6,4.51
2006,2007,2007/06/13,2007/07/05,33.1,,,,1.2,0,1.2,0,0,0,1.2,27.6,4.35
2005,2006,2006/05/12,2006/06/01,28.7,,,,1.5,0,1.5,0,0,0,1.5,27.1,5.53
2004,2005,2005/05/12,2005/06/02,22.4,,,,1.1,0,1.1,0,0,0,1.1,26.7,4.12
2003,2004,2004/06/04,,,,,,0,0,0,0,0,0,0,23,0
2002,2003,2003/06/06,2003/07/09,21.5,,,,0.3,0,0.3,0,0,0,0.3,23.1,1.3
2001,2002,2002/06/05,2002/06/21,,,,,1.2,0,1.2,0,0,0,1.2,30.7,3.91
2000,2001,2001/05/21,2001/06/06,,,,,1,0,1,0,0,0,1,37.5,2.67
1999,2000,2000/06/13,2000/06/30,,2000/07/08,,,1,0,1,0.2,0.8,1,2,42.8,4.67
1998,1999,1999/05/25,1999/06/29,,1999/07/12,,,1.5,0,1.5,0.35,0.65,1,2.5,46.5,5.38
1997,1998,1998/06/12,,,1998/07/18,,,0,0,0,1.32,1.18,2.5,2.5,60.7,4.12
1996,1997,1997/05/28,,,,,,0,0,0,1.8,1.7,3.5,3.5,67.9,5.15
1995,1996,1996/05/15,,,,,,0,0,0,0,0,0,0,44.8,0
1994,1995,1995/05/24,,,,,,0,0,0,0,0,0,0,,
1993,1994,,,,,,,0,0,0,0,8.83,8.83,8.83,,
1992,1993,,,,,,,0,0,0,2.18,0.99,3.17,3.17,,
