盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/08,2018/06/27,16.85,,,2018/07/25(即將發放),0.85,0,0.85,0,0,0,0.85,16.3,5.23
2016,2017,2017/06/13,2017/07/17,16,,,2017/08/11,0.8,0,0.8,0,0,0,0.8,16.1,4.98
2015,2016,2016/06/08,2016/08/05,10.95,,,2016/09/02,0.07,0,0.07,0,0,0,0.07,9.67,0.72
2014,2015,2015/06/12,2015/07/13,11.15,,,2015/08/07,0.5,0,0.5,0,0,0,0.5,12.2,4.1
2013,2014,2014/06/12,2014/08/07,14.7,,,2014/09/05,0.35,0,0.35,0,0,0,0.35,15.6,2.25
2012,2013,2013/06/11,,,,,,0,0,0,0,0,0,0,14.3,0
2011,2012,2012/06/06,2012/07/18,16.95,,,,1,0,1,0,0,0,1,19.2,5.21
2010,2011,2011/06/09,2011/07/15,20.2,,,,1,0,1,0,0,0,1,26,3.85
2009,2010,2010/06/14,2010/08/03,38.9,2010/08/03,38.9,,0.9,0,0.9,0.1,0,0.1,1,38.6,2.59
2008,2009,2009/06/10,2009/08/14,37.65,2009/08/14,37.65,,0.6,0,0.6,0.1,0.5,0.6,1.2,35.7,3.37
2007,2008,2008/06/13,2008/07/24,36.05,2008/07/24,36.05,,1.7,0,1.7,0.8,0,0.8,2.5,46,5.44
2006,2007,2007/06/08,2007/07/18,56,2007/07/18,56,,1.28,0,1.28,0.72,0,0.72,2,59.8,3.34
2005,2006,2006/06/14,2006/08/10,35,2006/08/10,35,,0.55,0,0.55,1.45,0,1.45,2,39.4,5.07
2004,2005,2005/06/10,2005/08/09,27.65,2005/08/09,27.65,,0.75,0,0.75,1.75,0,1.75,2.5,33,7.59
2003,2004,2004/05/31,2004/07/22,30.1,2004/07/22,30.1,,0.6,0,0.6,2,0.5,2.5,3.1,49.4,6.27
2002,2003,2003/06/12,2003/07/23,35.9,2003/07/23,35.9,,0.8,0,0.8,1.2,0,1.2,2,40.8,4.9
2001,2002,2002/06/12,2002/09/27,,2002/09/27,,,0.2,0,0.2,1.3,0,1.3,1.5,43.4,3.46
2000,2001,2001/06/08,,,2001/08/16,18.25,,0,0,0,1.5,0.5,2,2,23,8.7
1999,2000,2000/06/09,,,2000/09/08,,,0,0,0,2,0,2,2,,
1998,1999,,,,,,,0,0,0,2,0,2,2,,
1997,1998,,,,,,,0,0,0,0,0,0,0,,
