盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/13,2018/07/16,28.1,,,2018/08/16,0.4,0,0.4,0,0,0,0.4,28.4,1.41
2016,2017,2017/06/08,2017/07/06,13.15,,,2017/08/10,0.28,0,0.28,0,0,0,0.28,19.2,1.45
2015,2016,2016/06/07,2016/07/07,11.5,,,2016/08/12,0.21,0,0.21,0,0,0,0.21,11.6,1.77
2014,2015,2015/06/18,2015/07/16,12.3,,,2015/08/14,0.8,0,0.8,0,0,0,0.8,14.3,5.58
2013,2014,2014/06/11,,,,,,0,0,0,0,0,0,0,12.6,0
2012,2013,2013/06/11,2013/07/09,12.6,,,,0.21,0,0.21,0,0,0,0.21,13,1.6
2011,2012,2012/06/12,2012/08/28,15.85,,,,0.49,0,0.49,0,0,0,0.49,16.7,2.94
2010,2011,2011/06/15,2011/08/02,16.95,,,,1.65,0,1.65,0,0,0,1.65,22.3,7.38
2009,2010,2010/06/04,2010/07/16,33.7,,,,0.99,0,0.99,0,0,0,0.99,34,2.9
2008,2009,,,,,,,0,0,0,0,0,0,0,22.3,0
2007,2008,2008/06/13,2008/08/21,10.9,2008/08/21,10.9,,0.18,0,0.18,0.37,0,0.37,0.55,12.9,4.25
2006,2007,2007/06/13,2007/10/02,32.35,2007/10/02,32.35,,1,0,1,0.5,0,0.5,1.5,35,4.27
2005,2006,2006/04/27,2006/09/06,36.32,2006/09/06,36.32,,1.2,0,1.2,1.3,0,1.3,2.5,45.1,5.54
2004,2005,2005/06/30,2005/08/26,59.26,2005/08/26,59.26,,0.99,0,0.99,1.48,0,1.48,2.47,52.5,4.7
2003,2004,2004/06/24,,,,,,0.17,0,0.17,0.42,0,0.42,0.59,31.4,1.88
2002,2003,2003/05/30,2003/08/19,26.2,2003/08/19,26.2,,0.2,0,0.2,1,0,1,1.2,24.3,4.94
2001,2002,2002/05/28,,,2002/08/01,36,,0,0,0,2,0,2,2,59.4,3.37
2000,2001,2001/06/09,,,2001/09/10,,,0,0,0,1,0,1,1,,
1999,2000,2000/06/15,,,2000/08/10,,,0,0,0,0.5,0,0.5,0.5,,
1998,1999,,,,,,,0,0,0,2,0,2,2,,
