盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/11,,,,,,12,0,12,0,0,0,12,345.6,3.47
2016,2017,2017/06/19,2017/09/14,325,,,2017/10/13,10,0,10,0,0,0,10,318.2,3.14
2015,2016,2016/05/19,2016/09/08,232,,,2016/10/13,10,0,10,0,0,0,10,239.2,4.18
2014,2015,2015/06/09,2015/08/20,334,,,2015/09/24,6,0,6,0,0,0,6,328,1.83
2013,2014,2014/06/12,2014/09/17,285,,,2014/10/22,4.9,0,4.9,0,0,0,4.9,254.9,1.92
2012,2013,2013/06/13,2013/08/29,137.5,,,,6,0,6,0,0,0,6,153.4,3.91
2011,2012,2012/06/13,2012/08/30,146.5,,,,5,0,5,0,0,0,5,169.9,2.94
2010,2011,2011/06/24,2011/09/15,209.5,,,,3.68,0,3.68,0,0,0,3.68,170.1,2.16
2009,2010,2010/06/25,2010/09/15,69.5,,,,2,0,2,0,0,0,2,78.4,2.55
2008,2009,2009/06/26,2009/09/10,82.4,2009/09/10,82.4,,1,0,1,1,0,1,2,79.8,2.51
2007,2008,2008/06/27,2008/10/08,73.3,2008/10/08,73.3,,4,0,4,1,0,1,5,96.5,5.18
2006,2007,2007/06/28,2007/09/10,209,2007/09/10,209,,3,0,3,3,0,3,6,267,2.25
2005,2006,2006/05/30,2006/08/22,258.5,2006/08/22,258.5,,1.99,0,1.99,3.97,0,3.97,5.96,302.6,1.97
2004,2005,2005/05/31,2005/08/10,234.5,2005/08/10,234.5,,0.92,0,0.92,3.69,0,3.69,4.61,185.3,2.49
2003,2004,2004/05/24,2004/07/15,84.5,2004/07/15,84.5,,3,0,3,2,0,2,5,110,4.55
2002,2003,2003/05/06,2003/09/01,86.5,2003/09/01,86.5,,0.6,0,0.6,1.5,0,1.5,2.1,78.2,2.68
2001,2002,2002/05/30,,,2002/09/16,,,0,0,0,2.5,0.5,3,3,79.2,3.79
2000,2001,2001/06/12,2001/09/06,,2001/09/06,,,0.5,0,0.5,2,0,2,2.5,50.3,4.97
1999,2000,2000/04/24,,,2000/06/21,,,0,0,0,5,0,5,5,135.5,3.69
1998,1999,1999/03/18,,,1999/04/21,,,0,0,0,4,0,4,4,233.2,1.72
1997,1998,1998/06/21,,,1998/12/07,,,0,0,0,7,0,7,7,,
1996,1997,,,,,,,0,0,0,2,0,2,2,,
1995,1996,,,,,,,0,0,0,5,5,10,10,,
