盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/21,,,,,,2.5,0,2.5,0.5,0,0.5,3,39.8,7.54
2016,2017,2017/06/22,2017/08/28,37,,,2017/09/21,1,0,1,0,0,0,1,38.8,2.58
2015,2016,2016/06/24,,,2016/08/22,37.1,,0,0,0,1,0,1,1,40.2,2.49
2014,2015,2015/06/02,2015/08/24,39.4,2015/08/24,39.4,2015/10/16,1.5,0,1.5,1.5,0,1.5,3,44.6,6.73
2013,2014,2014/06/11,,,,,,0,0,0,0,0,0,0,48.9,0
2012,2013,2013/06/10,,,,,,0,0,0,0,0,0,0,54,0
2011,2012,2012/05/24,,,,,,0,0,0,0,0,0,0,30.5,0
2010,2011,2011/05/30,2011/07/05,9.07,2011/09/08,12.65,,0.17,0,0.17,0.02,0,0.02,0.19,10.3,1.83
2009,2010,2010/06/29,,,,,,0,0,0,0,0,0,0,8.74,0
2008,2009,2009/06/16,,,,,,0,0,0,0,0,0,0,7.92,0
2007,2008,2008/06/13,,,,,,0,0,0,0,0,0,0,8.93,0
2006,2007,2007/06/13,,,2007/08/23,10.7,,0,0,0,0,1,1,1,11.4,8.78
2005,2006,2006/06/14,,,,,,0,0,0,0,0,0,0,8.64,0
2004,2005,2005/06/14,,,,,,0,0,0,0,0,0,0,6.76,0
2003,2004,2004/06/07,,,,,,0,0,0,0,0,0,0,7.58,0
2002,2003,2003/06/16,2003/09/08,8,2003/09/08,8,,0.5,0,0.5,0,1,1,1.5,7.44,20.16
2001,2002,2002/06/24,,,,,,0,0,0,0,0,0,0,4.79,0
2000,2001,2001/06/11,,,,,,0,0,0,0,0,0,0,4.36,0
1999,2000,2000/06/12,,,,,,0,0,0,0,0,0,0,6.54,0
1998,1999,1999/05/24,,,,,,0,0,0,0,0,0,0,10.2,0
1997,1998,1998/06/08,,,,,,0,0,0,0,1,1,1,32.7,3.06
1996,1997,1997/04/28,,,1997/06/25,,,0,0,0,0,1,1,1,30.1,3.32
1995,1996,1996/04/29,,,1996/06/18,,,0,0,0,0,1,1,1,16,6.25
1994,1995,1995/05/22,,,,,,0,0,0,0,0,0,0,18.4,0
1993,1994,1994/05/30,,,,,,0,0,0,0,0,0,0,21.9,0
1992,1993,1993/06/28,,,,,,0,0,0,0,0,0,0,15.6,0
1991,1992,1992/04/30,,,,,,0,0,0,0,1,1,1,23.4,4.27
1990,1991,1991/05/18,,,,,,0,0,0,0,0,0,0,31.2,0
1989,1990,,,,,,,0,0,0,0,1,1,1,,
1988,1989,,,,,,,0,0,0,0.5,1.5,2,2,,
1987,1988,,,,,,,0,0,0,2.2,0,2.2,2.2,,
1986,1987,,,,,,,0,0,0,2.3,0.7,3,3,,
