盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/12,2018/08/24(即將除息),,,,2018/09/27(即將發放),0.2,0,0.2,0,0,0,0.2,51.1,0.39
2016,2017,2017/06/13,2017/09/06,21.25,,,2017/09/29,0.5,0,0.5,0,0,0,0.5,24.6,2.03
2015,2016,2016/06/16,2016/09/01,18.2,,,2016/09/27,1,0,1,0,0,0,1,19.6,5.12
2014,2015,2015/06/03,2015/09/03,24.4,,,2015/09/25,0.63,0,0.63,0,0,0,0.63,28,2.27
2013,2014,2014/06/06,2014/07/16,46.7,,,,1,0,1,0,0,0,1,38,2.63
2012,2013,2013/06/13,2013/07/11,25.4,,,,1.5,0,1.5,0,0,0,1.5,31.7,4.73
2011,2012,2012/06/13,2012/07/18,40.85,,,,2,0,2,0,0,0,2,45.1,4.44
2010,2011,2011/06/09,2011/07/15,56.1,,,,2,0,2,0,0,0,2,52.4,3.81
2009,2010,2010/06/17,2010/07/27,29.95,,,,1.09,0,1.09,0,0,0,1.09,33.2,3.29
2008,2009,2009/06/22,,,,,,0,0,0,0,0,0,0,15.9,0
2007,2008,2008/06/13,2008/08/12,10.05,2008/08/12,10.05,,0.6,0,0.6,0.1,0,0.1,0.7,12.1,5.8
2006,2007,2007/06/15,2007/08/23,22.83,2007/08/23,22.83,,1,0,1,0.5,0,0.5,1.49,25.9,5.77
2005,2006,2006/06/14,2006/08/10,21.94,2006/08/10,21.94,,1.2,0,1.2,1.2,0,1.2,2.4,28.6,8.37
2004,2005,2005/06/14,2005/08/11,43.35,2005/08/11,43.35,,1.84,0,1.84,1.84,0,1.84,3.68,42.2,8.71
2003,2004,2004/06/15,2004/08/23,51,2004/08/23,51,,0.61,0,0.61,1.01,0,1.01,1.62,53,3.06
2002,2003,2003/06/30,,,2003/09/01,41.6,,0,0,0,0.8,0.7,1.5,1.5,37.9,3.96
2001,2002,2002/06/28,2002/08/14,25.7,2002/08/14,25.7,,1,0,1,2,0,2,3,42.6,7.04
2000,2001,2001/05/08,2001/08/08,,2001/08/08,,,1,0,1,3,0,3,4,,
1999,2000,,,,,,,0,0,0,10,0,10,10,,
1998,1999,,,,,,,0,0,0,5,0,5,5,,
