盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/26,,,,,,0,0,0,0,0,0,0,13.6,0
2016,2017,2017/06/08,,,,,,0,0,0,0,0,0,0,14.7,0
2015,2016,2016/06/22,,,,,,0,0,0,0,0,0,0,14.9,0
2014,2015,2015/06/22,,,,,,0,0,0,0,0,0,0,15.8,0
2013,2014,2014/06/23,,,,,,0,0,0,0,0,0,0,20.5,0
2012,2013,2013/06/25,2013/11/19,20.2,,,,0.3,0,0.3,0,0,0,0.3,22.8,1.31
2011,2012,2012/06/13,,,,,,0,0,0,0,0,0,0,27.3,0
2010,2011,2011/06/10,2011/10/07,34.3,2011/10/07,34.3,,1.74,0,1.74,0.51,0,0.51,2.25,40,5.62
2009,2010,2010/06/14,2010/08/24,54,,,,2,0,2,0,0,0,2,53.7,3.72
2008,2009,2009/06/16,2009/08/20,52.5,,,,1.3,0,1.3,0,0,0,1.3,48.9,2.66
2007,2008,2008/06/25,2008/08/27,50.4,2008/08/27,50.4,,1.6,0,1.6,0.4,0,0.4,2,58.2,3.44
2006,2007,2007/06/07,2007/08/13,129,2007/08/13,129,,0.7,0,0.7,0.8,0,0.8,1.5,79.6,1.88
2005,2006,2006/06/12,,,2006/07/31,45.27,,0,0,0,1.51,0,1.51,1.51,48.1,3.14
2004,2005,2005/06/02,,,2005/09/29,27.37,,0,0,0,1.68,0.38,2.06,2.06,31,6.62
2003,2004,2004/06/11,,,2004/07/23,25.7,,0,0,0,1.8,0,1.8,1.8,33.9,5.3
2002,2003,2003/06/13,,,,,,0,0,0,1.5,0,1.5,1.5,32.2,4.65
2001,2002,2002/06/03,,,2002/07/22,,,0,0,0,0.77,0,0.77,0.77,,
2000,2001,2001/06/11,2001/07/05,,2001/07/18,,,1.5,0,1.5,1.5,0,1.5,3,,
