盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/05/30,2018/06/19,98.1,,,2018/07/11,1,0.5,1.5,0,0,0,1.5,89.3,1.68
2016,2017,2017/06/06,2017/07/14,,2017/07/14,,2017/08/18,0.9,0,0.9,0.3,0.7,1,1.9,,
2015,2016,2016/06/03,2016/07/29,,2016/07/29,,2016/08/19,0.8,0,0.8,0.3,0.7,1,1.8,,
2014,2015,2015/06/10,2015/09/03,,2015/09/03,,2015/10/13,0.15,0,0.15,0.6,1,1.6,1.75,,
2013,2014,2014/06/04,,,2014/08/28,,,0,0,0,0,1,1,1,,
2012,2013,2013/06/28,,,,,,0,0,0,0,0,0,0,,
2011,2012,2012/06/29,,,,,,0,0,0,0,0,0,0,,
2010,2011,2011/06/17,,,,,,0,0,0,0,0,0,0,,
2009,2010,2010/06/18,,,,,,0,0,0,0,0,0,0,,
2003,2004,2004/05/14,,,2004/07/12,,,0,0,0,0.1,0.05,0.15,0.15,,
