盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/12,,,,,,1.25,0,1.25,0,0,0,1.25,34.1,3.66
2016,2017,2017/06/14,2017/08/03,30.75,,,2017/08/30,0.7,0,0.7,0,0,0,0.7,31.7,2.21
2015,2016,2016/06/24,2016/08/24,26.75,2016/08/24,26.75,2016/09/27,0.5,0,0.5,0.5,0,0.5,1,29.1,3.44
2014,2015,2015/06/23,2015/10/15,30.7,,,2015/11/11,2.2,0,2.2,0,0,0,2.2,36.1,6.09
2013,2014,2014/06/09,2014/08/13,42.8,,,2014/09/05,2,0,2,0,0,0,2,47.4,4.22
2012,2013,2013/06/10,2013/08/01,29.9,,,,1.5,0,1.5,0,0,0,1.5,31.4,4.77
2011,2012,2012/06/18,2012/08/02,30.65,,,,1.5,0,1.5,0,0,0,1.5,31.1,4.82
2010,2011,2011/06/10,2011/08/03,31.15,2011/08/03,31.15,,1,0,1,0.5,0,0.5,1.5,31.4,4.77
2009,2010,2010/06/29,2010/08/04,34.75,,,,0.5,0,0.5,0,0,0,0.5,35.4,1.41
2008,2009,2009/06/16,2009/08/12,26.85,2009/08/12,26.85,,0.51,0,0.51,1.03,0,1.03,1.54,27.7,5.55
2007,2008,2008/06/09,2008/08/07,44.5,2008/08/07,44.5,,4,0,4,0.5,0,0.5,4.5,45,10.01
2006,2007,,2007/08/09,70.4,2007/08/09,70.4,,3,0,3,1,0,1,4,74.5,5.37
2005,2006,2006/06/19,2006/08/16,51,2006/08/16,51,,3,0,3,1,0,1,4,57.9,6.91
2004,2005,2005/06/13,2005/08/09,44.1,2005/08/09,44.1,,2.2,0,2.2,1,0,1,3.2,49.2,6.5
2003,2004,2004/06/16,2004/08/05,32.7,2004/08/05,32.7,,1.5,0,1.5,1,0,1,2.5,42.5,5.89
2002,2003,2003/06/11,2003/07/03,26.7,,,,0.76,0,0.76,0,0,0,0.76,29.5,2.58
2001,2002,2002/05/29,2002/07/10,,,,,0.38,0,0.38,0,0,0,0.38,11.9,3.19
2000,2001,2001/05/25,2001/07/27,,2001/07/27,,,0.2,0,0.2,0.2,0,0.2,0.4,8.92,4.48
1999,2000,2000/05/20,,,2000/07/15,,,0,0,0,0.85,0.15,1,1,13.1,7.66
1998,1999,1999/05/29,1999/07/31,,1999/07/31,,,1,0,1,0.85,0.15,1,2,17.9,11.18
1997,1998,,,,,,,0,0,0,1.73,0.77,2.5,2.5,33.2,7.53
1996,1997,,,,,,,0,0,0,1.7,0,1.7,1.7,,
1995,1996,,,,,,,0,0,0,0,0,0,0,,
1994,1995,,,,,,,0,0,0,0,0,0,0,,
1993,1994,,,,,,,0,0,0,0,0,0,0,,
